image_id,image_patch,mask_patch,label_hsv,alpha_hsv,alpha_norm,beta_hsv
1,patches\real\001_031.png,patches\mask\001_031.png,0,-1.0,-1.0,-1.0
1,patches\real\001_032.png,patches\mask\001_032.png,0,-1.0,-1.0,-1.0
1,patches\real\001_033.png,patches\mask\001_033.png,0,-1.0,-1.0,-1.0
1,patches\real\001_034.png,patches\mask\001_034.png,0,-1.0,-1.0,-1.0
1,patches\real\001_035.png,patches\mask\001_035.png,0,-1.0,-1.0,-1.0
1,patches\real\001_036.png,patches\mask\001_036.png,0,-1.0,-1.0,-1.0
1,patches\real\001_037.png,patches\mask\001_037.png,0,-1.0,-1.0,-1.0
1,patches\real\001_038.png,patches\mask\001_038.png,0,-1.0,-1.0,-1.0
1,patches\real\001_039.png,patches\mask\001_039.png,1,44.06572820079307,0.21754298499771604,0.7824570150022839
1,patches\real\001_040.png,patches\mask\001_040.png,1,-1.0,-1.0,-1.0
1,patches\real\001_041.png,patches\mask\001_041.png,1,-1.0,-1.0,-1.0
1,patches\real\001_042.png,patches\mask\001_042.png,0,-1.0,-1.0,-1.0
1,patches\real\001_043.png,patches\mask\001_043.png,0,-1.0,-1.0,-1.0
1,patches\real\001_044.png,patches\mask\001_044.png,0,-1.0,-1.0,-1.0
1,patches\real\001_045.png,patches\mask\001_045.png,0,-1.0,-1.0,-1.0
1,patches\real\001_046.png,patches\mask\001_046.png,0,-1.0,-1.0,-1.0
1,patches\real\001_047.png,patches\mask\001_047.png,0,-1.0,-1.0,-1.0
1,patches\real\001_048.png,patches\mask\001_048.png,0,-1.0,-1.0,-1.0
1,patches\real\001_049.png,patches\mask\001_049.png,0,-1.0,-1.0,-1.0
1,patches\real\001_050.png,patches\mask\001_050.png,0,-1.0,-1.0,-1.0
1,patches\real\001_051.png,patches\mask\001_051.png,0,-1.0,-1.0,-1.0
1,patches\real\001_052.png,patches\mask\001_052.png,0,-1.0,-1.0,-1.0
1,patches\real\001_053.png,patches\mask\001_053.png,0,-1.0,-1.0,-1.0
1,patches\real\001_054.png,patches\mask\001_054.png,0,-1.0,-1.0,-1.0
1,patches\real\001_055.png,patches\mask\001_055.png,0,-1.0,-1.0,-1.0
1,patches\real\001_056.png,patches\mask\001_056.png,1,-1.0,-1.0,-1.0
1,patches\real\001_057.png,patches\mask\001_057.png,1,-1.0,-1.0,-1.0
1,patches\real\001_058.png,patches\mask\001_058.png,0,-1.0,-1.0,-1.0
1,patches\real\001_059.png,patches\mask\001_059.png,0,-1.0,-1.0,-1.0
1,patches\real\001_060.png,patches\mask\001_060.png,0,-1.0,-1.0,-1.0
1,patches\real\001_061.png,patches\mask\001_061.png,0,-1.0,-1.0,-1.0
1,patches\real\001_062.png,patches\mask\001_062.png,0,-1.0,-1.0,-1.0
1,patches\real\001_063.png,patches\mask\001_063.png,0,-1.0,-1.0,-1.0
1,patches\real\001_064.png,patches\mask\001_064.png,0,-1.0,-1.0,-1.0
1,patches\real\001_065.png,patches\mask\001_065.png,0,-1.0,-1.0,-1.0
1,patches\real\001_066.png,patches\mask\001_066.png,0,-1.0,-1.0,-1.0
1,patches\real\001_067.png,patches\mask\001_067.png,0,-1.0,-1.0,-1.0
1,patches\real\001_068.png,patches\mask\001_068.png,0,-1.0,-1.0,-1.0
1,patches\real\001_069.png,patches\mask\001_069.png,0,-1.0,-1.0,-1.0
1,patches\real\001_070.png,patches\mask\001_070.png,1,70.09766877930248,0.3519157110287207,0.6480842889712792
1,patches\real\001_071.png,patches\mask\001_071.png,0,-1.0,-1.0,-1.0
1,patches\real\001_072.png,patches\mask\001_072.png,1,-1.0,-1.0,-1.0
1,patches\real\001_073.png,patches\mask\001_073.png,1,-1.0,-1.0,-1.0
1,patches\real\001_074.png,patches\mask\001_074.png,0,-1.0,-1.0,-1.0
1,patches\real\001_075.png,patches\mask\001_075.png,0,-1.0,-1.0,-1.0
1,patches\real\001_076.png,patches\mask\001_076.png,0,-1.0,-1.0,-1.0
1,patches\real\001_077.png,patches\mask\001_077.png,0,-1.0,-1.0,-1.0
1,patches\real\001_078.png,patches\mask\001_078.png,0,-1.0,-1.0,-1.0
1,patches\real\001_079.png,patches\mask\001_079.png,0,-1.0,-1.0,-1.0
1,patches\real\001_080.png,patches\mask\001_080.png,0,-1.0,-1.0,-1.0
1,patches\real\001_081.png,patches\mask\001_081.png,0,-1.0,-1.0,-1.0
1,patches\real\001_082.png,patches\mask\001_082.png,0,-1.0,-1.0,-1.0
1,patches\real\001_083.png,patches\mask\001_083.png,0,-1.0,-1.0,-1.0
1,patches\real\001_084.png,patches\mask\001_084.png,0,-1.0,-1.0,-1.0
1,patches\real\001_085.png,patches\mask\001_085.png,1,34.594660065144254,0.16865484160424382,0.8313451583957562
1,patches\real\001_086.png,patches\mask\001_086.png,1,-1.0,-1.0,-1.0
1,patches\real\001_087.png,patches\mask\001_087.png,1,81.88950040189215,0.41278326545660915,0.5872167345433909
1,patches\real\001_088.png,patches\mask\001_088.png,1,-1.0,-1.0,-1.0
1,patches\real\001_089.png,patches\mask\001_089.png,1,-1.0,-1.0,-1.0
1,patches\real\001_090.png,patches\mask\001_090.png,0,-1.0,-1.0,-1.0
1,patches\real\001_091.png,patches\mask\001_091.png,0,-1.0,-1.0,-1.0
1,patches\real\001_092.png,patches\mask\001_092.png,0,-1.0,-1.0,-1.0
1,patches\real\001_093.png,patches\mask\001_093.png,0,-1.0,-1.0,-1.0
1,patches\real\001_094.png,patches\mask\001_094.png,0,-1.0,-1.0,-1.0
1,patches\real\001_095.png,patches\mask\001_095.png,0,-1.0,-1.0,-1.0
1,patches\real\001_096.png,patches\mask\001_096.png,0,-1.0,-1.0,-1.0
1,patches\real\001_097.png,patches\mask\001_097.png,0,-1.0,-1.0,-1.0
1,patches\real\001_098.png,patches\mask\001_098.png,0,-1.0,-1.0,-1.0
1,patches\real\001_099.png,patches\mask\001_099.png,0,-1.0,-1.0,-1.0
1,patches\real\001_100.png,patches\mask\001_100.png,1,85.3168960807893,0.4304749353945968,0.5695250646054032
1,patches\real\001_101.png,patches\mask\001_101.png,1,-1.0,-1.0,-1.0
1,patches\real\001_102.png,patches\mask\001_102.png,1,-1.0,-1.0,-1.0
1,patches\real\001_103.png,patches\mask\001_103.png,1,55.15964888604901,0.2748080344608457,0.7251919655391543
1,patches\real\001_104.png,patches\mask\001_104.png,0,-1.0,-1.0,-1.0
1,patches\real\001_105.png,patches\mask\001_105.png,0,-1.0,-1.0,-1.0
1,patches\real\001_106.png,patches\mask\001_106.png,0,-1.0,-1.0,-1.0
1,patches\real\001_107.png,patches\mask\001_107.png,0,-1.0,-1.0,-1.0
1,patches\real\001_108.png,patches\mask\001_108.png,0,-1.0,-1.0,-1.0
1,patches\real\001_109.png,patches\mask\001_109.png,0,-1.0,-1.0,-1.0
1,patches\real\001_110.png,patches\mask\001_110.png,0,-1.0,-1.0,-1.0
1,patches\real\001_111.png,patches\mask\001_111.png,0,-1.0,-1.0,-1.0
1,patches\real\001_112.png,patches\mask\001_112.png,0,-1.0,-1.0,-1.0
1,patches\real\001_113.png,patches\mask\001_113.png,0,-1.0,-1.0,-1.0
1,patches\real\001_114.png,patches\mask\001_114.png,0,-1.0,-1.0,-1.0
1,patches\real\001_115.png,patches\mask\001_115.png,0,-1.0,-1.0,-1.0
1,patches\real\001_116.png,patches\mask\001_116.png,1,103.95754305560904,0.5266949825107136,0.47330501748928644
1,patches\real\001_117.png,patches\mask\001_117.png,1,-1.0,-1.0,-1.0
1,patches\real\001_118.png,patches\mask\001_118.png,1,-1.0,-1.0,-1.0
1,patches\real\001_119.png,patches\mask\001_119.png,1,65.02481037296688,0.3257304248886875,0.6742695751113126
1,patches\real\001_120.png,patches\mask\001_120.png,0,-1.0,-1.0,-1.0
1,patches\real\001_121.png,patches\mask\001_121.png,0,-1.0,-1.0,-1.0
1,patches\real\001_122.png,patches\mask\001_122.png,0,-1.0,-1.0,-1.0
1,patches\real\001_123.png,patches\mask\001_123.png,0,-1.0,-1.0,-1.0
1,patches\real\001_124.png,patches\mask\001_124.png,0,-1.0,-1.0,-1.0
1,patches\real\001_125.png,patches\mask\001_125.png,0,-1.0,-1.0,-1.0
1,patches\real\001_126.png,patches\mask\001_126.png,0,-1.0,-1.0,-1.0
1,patches\real\001_127.png,patches\mask\001_127.png,0,-1.0,-1.0,-1.0
1,patches\real\001_128.png,patches\mask\001_128.png,0,-1.0,-1.0,-1.0
1,patches\real\001_129.png,patches\mask\001_129.png,0,-1.0,-1.0,-1.0
1,patches\real\001_130.png,patches\mask\001_130.png,0,-1.0,-1.0,-1.0
1,patches\real\001_131.png,patches\mask\001_131.png,0,-1.0,-1.0,-1.0
1,patches\real\001_132.png,patches\mask\001_132.png,1,88.65542153020404,0.4477078713798644,0.5522921286201357
1,patches\real\001_133.png,patches\mask\001_133.png,1,-1.0,-1.0,-1.0
1,patches\real\001_134.png,patches\mask\001_134.png,1,-1.0,-1.0,-1.0
1,patches\real\001_135.png,patches\mask\001_135.png,0,-1.0,-1.0,-1.0
1,patches\real\001_136.png,patches\mask\001_136.png,0,-1.0,-1.0,-1.0
1,patches\real\001_137.png,patches\mask\001_137.png,0,-1.0,-1.0,-1.0
1,patches\real\001_138.png,patches\mask\001_138.png,0,-1.0,-1.0,-1.0
1,patches\real\001_139.png,patches\mask\001_139.png,0,-1.0,-1.0,-1.0
1,patches\real\001_140.png,patches\mask\001_140.png,0,-1.0,-1.0,-1.0
1,patches\real\001_141.png,patches\mask\001_141.png,0,-1.0,-1.0,-1.0
1,patches\real\001_142.png,patches\mask\001_142.png,0,-1.0,-1.0,-1.0
1,patches\real\001_143.png,patches\mask\001_143.png,0,-1.0,-1.0,-1.0
1,patches\real\001_144.png,patches\mask\001_144.png,0,-1.0,-1.0,-1.0
1,patches\real\001_145.png,patches\mask\001_145.png,0,-1.0,-1.0,-1.0
1,patches\real\001_146.png,patches\mask\001_146.png,0,-1.0,-1.0,-1.0
1,patches\real\001_147.png,patches\mask\001_147.png,1,43.580438113690555,0.21503799495584333,0.7849620050441567
1,patches\real\001_148.png,patches\mask\001_148.png,0,-1.0,-1.0,-1.0
1,patches\real\001_149.png,patches\mask\001_149.png,0,-1.0,-1.0,-1.0
1,patches\real\001_150.png,patches\mask\001_150.png,1,-1.0,-1.0,-1.0
1,patches\real\001_151.png,patches\mask\001_151.png,0,-1.0,-1.0,-1.0
1,patches\real\001_152.png,patches\mask\001_152.png,0,-1.0,-1.0,-1.0
1,patches\real\001_153.png,patches\mask\001_153.png,0,-1.0,-1.0,-1.0
1,patches\real\001_154.png,patches\mask\001_154.png,0,-1.0,-1.0,-1.0
1,patches\real\001_155.png,patches\mask\001_155.png,0,-1.0,-1.0,-1.0
1,patches\real\001_156.png,patches\mask\001_156.png,0,-1.0,-1.0,-1.0
1,patches\real\001_157.png,patches\mask\001_157.png,0,-1.0,-1.0,-1.0
1,patches\real\001_158.png,patches\mask\001_158.png,0,-1.0,-1.0,-1.0
1,patches\real\001_159.png,patches\mask\001_159.png,0,-1.0,-1.0,-1.0
1,patches\real\001_160.png,patches\mask\001_160.png,0,-1.0,-1.0,-1.0
1,patches\real\001_161.png,patches\mask\001_161.png,0,-1.0,-1.0,-1.0
1,patches\real\001_162.png,patches\mask\001_162.png,0,-1.0,-1.0,-1.0
1,patches\real\001_163.png,patches\mask\001_163.png,1,9.043496415347741,0.03676380941120447,0.9632361905887955
1,patches\real\001_164.png,patches\mask\001_164.png,1,-1.0,-1.0,-1.0
1,patches\real\001_165.png,patches\mask\001_165.png,0,-1.0,-1.0,-1.0
1,patches\real\001_166.png,patches\mask\001_166.png,1,-1.0,-1.0,-1.0
1,patches\real\001_167.png,patches\mask\001_167.png,0,-1.0,-1.0,-1.0
1,patches\real\001_168.png,patches\mask\001_168.png,0,-1.0,-1.0,-1.0
1,patches\real\001_169.png,patches\mask\001_169.png,0,-1.0,-1.0,-1.0
1,patches\real\001_170.png,patches\mask\001_170.png,0,-1.0,-1.0,-1.0
1,patches\real\001_171.png,patches\mask\001_171.png,0,-1.0,-1.0,-1.0
1,patches\real\001_172.png,patches\mask\001_172.png,0,-1.0,-1.0,-1.0
1,patches\real\001_173.png,patches\mask\001_173.png,1,-1.0,-1.0,-1.0
1,patches\real\001_174.png,patches\mask\001_174.png,0,-1.0,-1.0,-1.0
1,patches\real\001_175.png,patches\mask\001_175.png,0,-1.0,-1.0,-1.0
1,patches\real\001_176.png,patches\mask\001_176.png,0,-1.0,-1.0,-1.0
1,patches\real\001_177.png,patches\mask\001_177.png,0,-1.0,-1.0,-1.0
1,patches\real\001_178.png,patches\mask\001_178.png,0,-1.0,-1.0,-1.0
1,patches\real\001_179.png,patches\mask\001_179.png,1,-1.0,-1.0,-1.0
1,patches\real\001_180.png,patches\mask\001_180.png,1,-1.0,-1.0,-1.0
1,patches\real\001_181.png,patches\mask\001_181.png,0,-1.0,-1.0,-1.0
1,patches\real\001_182.png,patches\mask\001_182.png,0,-1.0,-1.0,-1.0
1,patches\real\001_183.png,patches\mask\001_183.png,0,-1.0,-1.0,-1.0
1,patches\real\001_184.png,patches\mask\001_184.png,0,-1.0,-1.0,-1.0
1,patches\real\001_185.png,patches\mask\001_185.png,0,-1.0,-1.0,-1.0
1,patches\real\001_186.png,patches\mask\001_186.png,0,-1.0,-1.0,-1.0
1,patches\real\001_187.png,patches\mask\001_187.png,0,-1.0,-1.0,-1.0
1,patches\real\001_188.png,patches\mask\001_188.png,0,-1.0,-1.0,-1.0
1,patches\real\001_189.png,patches\mask\001_189.png,1,-1.0,-1.0,-1.0
1,patches\real\001_190.png,patches\mask\001_190.png,1,34.186556624790164,0.16654827672416408,0.8334517232758359
1,patches\real\001_191.png,patches\mask\001_191.png,0,-1.0,-1.0,-1.0
1,patches\real\001_192.png,patches\mask\001_192.png,0,-1.0,-1.0,-1.0
1,patches\real\001_193.png,patches\mask\001_193.png,0,-1.0,-1.0,-1.0
1,patches\real\001_194.png,patches\mask\001_194.png,0,-1.0,-1.0,-1.0
1,patches\real\001_195.png,patches\mask\001_195.png,1,-1.0,-1.0,-1.0
1,patches\real\001_196.png,patches\mask\001_196.png,1,-1.0,-1.0,-1.0
1,patches\real\001_197.png,patches\mask\001_197.png,0,-1.0,-1.0,-1.0
1,patches\real\001_198.png,patches\mask\001_198.png,0,-1.0,-1.0,-1.0
1,patches\real\001_199.png,patches\mask\001_199.png,0,-1.0,-1.0,-1.0
1,patches\real\001_200.png,patches\mask\001_200.png,1,-1.0,-1.0,-1.0
1,patches\real\001_201.png,patches\mask\001_201.png,0,-1.0,-1.0,-1.0
1,patches\real\001_202.png,patches\mask\001_202.png,0,-1.0,-1.0,-1.0
1,patches\real\001_203.png,patches\mask\001_203.png,0,-1.0,-1.0,-1.0
1,patches\real\001_204.png,patches\mask\001_204.png,0,-1.0,-1.0,-1.0
1,patches\real\001_205.png,patches\mask\001_205.png,0,-1.0,-1.0,-1.0
1,patches\real\001_206.png,patches\mask\001_206.png,1,-1.0,-1.0,-1.0
1,patches\real\001_207.png,patches\mask\001_207.png,0,-1.0,-1.0,-1.0
1,patches\real\001_208.png,patches\mask\001_208.png,0,-1.0,-1.0,-1.0
1,patches\real\001_209.png,patches\mask\001_209.png,0,-1.0,-1.0,-1.0
1,patches\real\001_210.png,patches\mask\001_210.png,0,-1.0,-1.0,-1.0
1,patches\real\001_211.png,patches\mask\001_211.png,1,-1.0,-1.0,-1.0
1,patches\real\001_212.png,patches\mask\001_212.png,0,-1.0,-1.0,-1.0
1,patches\real\001_213.png,patches\mask\001_213.png,0,-1.0,-1.0,-1.0
1,patches\real\001_214.png,patches\mask\001_214.png,0,-1.0,-1.0,-1.0
1,patches\real\001_215.png,patches\mask\001_215.png,0,-1.0,-1.0,-1.0
1,patches\real\001_216.png,patches\mask\001_216.png,1,35.50090305408483,0.1733327233973116,0.8266672766026884
1,patches\real\001_217.png,patches\mask\001_217.png,1,-1.0,-1.0,-1.0
1,patches\real\001_218.png,patches\mask\001_218.png,0,-1.0,-1.0,-1.0
1,patches\real\001_219.png,patches\mask\001_219.png,0,-1.0,-1.0,-1.0
1,patches\real\001_220.png,patches\mask\001_220.png,0,-1.0,-1.0,-1.0
1,patches\real\001_221.png,patches\mask\001_221.png,0,-1.0,-1.0,-1.0
1,patches\real\001_222.png,patches\mask\001_222.png,1,30.708270040818416,0.1485939160496009,0.8514060839503991
1,patches\real\001_223.png,patches\mask\001_223.png,0,-1.0,-1.0,-1.0
1,patches\real\001_224.png,patches\mask\001_224.png,0,-1.0,-1.0,-1.0
1,patches\real\001_225.png,patches\mask\001_225.png,0,-1.0,-1.0,-1.0
1,patches\real\001_226.png,patches\mask\001_226.png,0,-1.0,-1.0,-1.0
1,patches\real\001_227.png,patches\mask\001_227.png,1,-1.0,-1.0,-1.0
1,patches\real\001_228.png,patches\mask\001_228.png,0,-1.0,-1.0,-1.0
1,patches\real\001_229.png,patches\mask\001_229.png,0,-1.0,-1.0,-1.0
1,patches\real\001_230.png,patches\mask\001_230.png,0,-1.0,-1.0,-1.0
1,patches\real\001_231.png,patches\mask\001_231.png,0,-1.0,-1.0,-1.0
1,patches\real\001_232.png,patches\mask\001_232.png,0,-1.0,-1.0,-1.0
1,patches\real\001_233.png,patches\mask\001_233.png,0,-1.0,-1.0,-1.0
1,patches\real\001_234.png,patches\mask\001_234.png,1,-1.0,-1.0,-1.0
1,patches\real\001_235.png,patches\mask\001_235.png,0,-1.0,-1.0,-1.0
1,patches\real\001_236.png,patches\mask\001_236.png,0,-1.0,-1.0,-1.0
1,patches\real\001_237.png,patches\mask\001_237.png,0,-1.0,-1.0,-1.0
1,patches\real\001_238.png,patches\mask\001_238.png,0,-1.0,-1.0,-1.0
1,patches\real\001_239.png,patches\mask\001_239.png,1,-1.0,-1.0,-1.0
1,patches\real\001_240.png,patches\mask\001_240.png,0,-1.0,-1.0,-1.0
1,patches\real\001_241.png,patches\mask\001_241.png,0,-1.0,-1.0,-1.0
1,patches\real\001_242.png,patches\mask\001_242.png,1,-1.0,-1.0,-1.0
1,patches\real\001_243.png,patches\mask\001_243.png,1,-1.0,-1.0,-1.0
1,patches\real\001_244.png,patches\mask\001_244.png,1,-1.0,-1.0,-1.0
1,patches\real\001_245.png,patches\mask\001_245.png,1,-1.0,-1.0,-1.0
1,patches\real\001_246.png,patches\mask\001_246.png,0,-1.0,-1.0,-1.0
1,patches\real\001_247.png,patches\mask\001_247.png,0,-1.0,-1.0,-1.0
1,patches\real\001_248.png,patches\mask\001_248.png,0,-1.0,-1.0,-1.0
1,patches\real\001_249.png,patches\mask\001_249.png,0,-1.0,-1.0,-1.0
1,patches\real\001_250.png,patches\mask\001_250.png,0,-1.0,-1.0,-1.0
1,patches\real\001_251.png,patches\mask\001_251.png,0,-1.0,-1.0,-1.0
1,patches\real\001_252.png,patches\mask\001_252.png,0,-1.0,-1.0,-1.0
1,patches\real\001_253.png,patches\mask\001_253.png,0,-1.0,-1.0,-1.0
1,patches\real\001_254.png,patches\mask\001_254.png,0,-1.0,-1.0,-1.0
1,patches\real\001_255.png,patches\mask\001_255.png,1,49.46704005462707,0.24542369545625278,0.7545763045437472
2,patches\real\002_000.png,patches\mask\002_000.png,1,66.20274758920175,0.33181074895678714,0.6681892510432128
2,patches\real\002_001.png,patches\mask\002_001.png,1,57.49409173222039,0.2868580561662036,0.7131419438337965
2,patches\real\002_002.png,patches\mask\002_002.png,1,58.41709907699422,0.2916224728907212,0.7083775271092788
2,patches\real\002_003.png,patches\mask\002_003.png,0,-1.0,-1.0,-1.0
2,patches\real\002_004.png,patches\mask\002_004.png,1,58.488961734464546,0.2919934164688612,0.7080065835311389
2,patches\real\002_005.png,patches\mask\002_005.png,1,52.53251341011059,0.26124718007544356,0.7387528199245564
2,patches\real\002_006.png,patches\mask\002_006.png,0,-1.0,-1.0,-1.0
2,patches\real\002_007.png,patches\mask\002_007.png,0,-1.0,-1.0,-1.0
2,patches\real\002_008.png,patches\mask\002_008.png,0,-1.0,-1.0,-1.0
2,patches\real\002_009.png,patches\mask\002_009.png,0,-1.0,-1.0,-1.0
2,patches\real\002_010.png,patches\mask\002_010.png,0,-1.0,-1.0,-1.0
2,patches\real\002_011.png,patches\mask\002_011.png,0,-1.0,-1.0,-1.0
2,patches\real\002_012.png,patches\mask\002_012.png,0,-1.0,-1.0,-1.0
2,patches\real\002_013.png,patches\mask\002_013.png,0,-1.0,-1.0,-1.0
2,patches\real\002_014.png,patches\mask\002_014.png,0,-1.0,-1.0,-1.0
2,patches\real\002_015.png,patches\mask\002_015.png,0,-1.0,-1.0,-1.0
2,patches\real\002_016.png,patches\mask\002_016.png,1,67.1135803240253,0.3365123222861899,0.6634876777138101
2,patches\real\002_017.png,patches\mask\002_017.png,1,57.9048631716231,0.2889783928319145,0.7110216071680855
2,patches\real\002_018.png,patches\mask\002_018.png,1,62.19361693919759,0.31111625586547115,0.6888837441345288
2,patches\real\002_019.png,patches\mask\002_019.png,1,64.87338212034763,0.32494877639647485,0.6750512236035251
2,patches\real\002_020.png,patches\mask\002_020.png,1,70.165316710948,0.3522648988642627,0.6477351011357373
2,patches\real\002_021.png,patches\mask\002_021.png,0,-1.0,-1.0,-1.0
2,patches\real\002_022.png,patches\mask\002_022.png,0,-1.0,-1.0,-1.0
2,patches\real\002_023.png,patches\mask\002_023.png,0,-1.0,-1.0,-1.0
2,patches\real\002_024.png,patches\mask\002_024.png,0,-1.0,-1.0,-1.0
2,patches\real\002_025.png,patches\mask\002_025.png,0,-1.0,-1.0,-1.0
2,patches\real\002_026.png,patches\mask\002_026.png,0,-1.0,-1.0,-1.0
2,patches\real\002_027.png,patches\mask\002_027.png,0,-1.0,-1.0,-1.0
2,patches\real\002_028.png,patches\mask\002_028.png,0,-1.0,-1.0,-1.0
2,patches\real\002_029.png,patches\mask\002_029.png,0,-1.0,-1.0,-1.0
2,patches\real\002_030.png,patches\mask\002_030.png,0,-1.0,-1.0,-1.0
2,patches\real\002_031.png,patches\mask\002_031.png,1,109.16298785285171,0.5535646584574563,0.4464353415425437
2,patches\real\002_032.png,patches\mask\002_032.png,0,-1.0,-1.0,-1.0
2,patches\real\002_033.png,patches\mask\002_033.png,0,-1.0,-1.0,-1.0
2,patches\real\002_034.png,patches\mask\002_034.png,0,-1.0,-1.0,-1.0
2,patches\real\002_035.png,patches\mask\002_035.png,0,-1.0,-1.0,-1.0
2,patches\real\002_036.png,patches\mask\002_036.png,0,-1.0,-1.0,-1.0
2,patches\real\002_037.png,patches\mask\002_037.png,0,-1.0,-1.0,-1.0
2,patches\real\002_038.png,patches\mask\002_038.png,0,-1.0,-1.0,-1.0
2,patches\real\002_039.png,patches\mask\002_039.png,0,-1.0,-1.0,-1.0
2,patches\real\002_040.png,patches\mask\002_040.png,0,-1.0,-1.0,-1.0
2,patches\real\002_041.png,patches\mask\002_041.png,0,-1.0,-1.0,-1.0
2,patches\real\002_042.png,patches\mask\002_042.png,0,-1.0,-1.0,-1.0
2,patches\real\002_043.png,patches\mask\002_043.png,0,-1.0,-1.0,-1.0
2,patches\real\002_044.png,patches\mask\002_044.png,0,-1.0,-1.0,-1.0
2,patches\real\002_045.png,patches\mask\002_045.png,0,-1.0,-1.0,-1.0
2,patches\real\002_046.png,patches\mask\002_046.png,0,-1.0,-1.0,-1.0
2,patches\real\002_047.png,patches\mask\002_047.png,0,-1.0,-1.0,-1.0
2,patches\real\002_048.png,patches\mask\002_048.png,0,-1.0,-1.0,-1.0
2,patches\real\002_049.png,patches\mask\002_049.png,0,-1.0,-1.0,-1.0
2,patches\real\002_050.png,patches\mask\002_050.png,0,-1.0,-1.0,-1.0
2,patches\real\002_051.png,patches\mask\002_051.png,0,-1.0,-1.0,-1.0
2,patches\real\002_052.png,patches\mask\002_052.png,0,-1.0,-1.0,-1.0
2,patches\real\002_053.png,patches\mask\002_053.png,0,-1.0,-1.0,-1.0
2,patches\real\002_054.png,patches\mask\002_054.png,0,-1.0,-1.0,-1.0
2,patches\real\002_055.png,patches\mask\002_055.png,0,-1.0,-1.0,-1.0
2,patches\real\002_056.png,patches\mask\002_056.png,0,-1.0,-1.0,-1.0
2,patches\real\002_057.png,patches\mask\002_057.png,0,-1.0,-1.0,-1.0
2,patches\real\002_058.png,patches\mask\002_058.png,0,-1.0,-1.0,-1.0
2,patches\real\002_059.png,patches\mask\002_059.png,0,-1.0,-1.0,-1.0
2,patches\real\002_060.png,patches\mask\002_060.png,0,-1.0,-1.0,-1.0
2,patches\real\002_061.png,patches\mask\002_061.png,0,-1.0,-1.0,-1.0
2,patches\real\002_062.png,patches\mask\002_062.png,0,-1.0,-1.0,-1.0
2,patches\real\002_063.png,patches\mask\002_063.png,0,-1.0,-1.0,-1.0
2,patches\real\002_064.png,patches\mask\002_064.png,0,-1.0,-1.0,-1.0
2,patches\real\002_065.png,patches\mask\002_065.png,0,-1.0,-1.0,-1.0
2,patches\real\002_066.png,patches\mask\002_066.png,0,-1.0,-1.0,-1.0
