image_id,image_patch,mask_patch,label,label_ann,ann_logit,ann_conf,ann_energy
1,patches\real\001_033.png,patches\mask\001_033.png,0,0,-10.674965,10.674965,0.27725628
1,patches\real\001_034.png,patches\mask\001_034.png,0,0,-9.424351,9.424351,0.24516748
1,patches\real\001_035.png,patches\mask\001_035.png,0,0,-9.695809,9.695809,0.2504735
1,patches\real\001_036.png,patches\mask\001_036.png,0,0,-11.091485,11.091485,0.33658108
1,patches\real\001_037.png,patches\mask\001_037.png,0,0,-9.934594,9.934594,0.27675846
1,patches\real\001_038.png,patches\mask\001_038.png,0,0,-9.773154,9.773154,0.3004764
1,patches\real\001_039.png,patches\mask\001_039.png,1,1,13.723041,13.723041,0.84042686
1,patches\real\001_040.png,patches\mask\001_040.png,1,1,4.465999,4.465999,0.4147087
1,patches\real\001_041.png,patches\mask\001_041.png,1,1,7.004173,7.004173,0.37409225
1,patches\real\001_042.png,patches\mask\001_042.png,1,1,4.24008,4.24008,0.30019698
1,patches\real\001_043.png,patches\mask\001_043.png,0,0,-10.645303,10.645303,0.30375648
1,patches\real\001_044.png,patches\mask\001_044.png,0,0,-11.170341,11.170341,0.343879
1,patches\real\001_045.png,patches\mask\001_045.png,0,0,-12.257406,12.257406,0.3623846
1,patches\real\001_046.png,patches\mask\001_046.png,0,0,-11.617129,11.617129,0.32675993
1,patches\real\001_047.png,patches\mask\001_047.png,0,0,-9.616068,9.616068,0.2679509
1,patches\real\001_048.png,patches\mask\001_048.png,0,0,-8.548577,8.548577,0.21135406
1,patches\real\001_049.png,patches\mask\001_049.png,0,0,-7.9830246,7.9830246,0.22530273
1,patches\real\001_050.png,patches\mask\001_050.png,0,0,-9.401435,9.401435,0.26475966
1,patches\real\001_051.png,patches\mask\001_051.png,0,0,-9.27184,9.27184,0.24479547
1,patches\real\001_052.png,patches\mask\001_052.png,0,0,-9.402402,9.402402,0.27032962
1,patches\real\001_053.png,patches\mask\001_053.png,0,0,-7.4541793,7.4541793,0.30552027
1,patches\real\001_054.png,patches\mask\001_054.png,0,0,-6.167272,6.167272,0.28748778
1,patches\real\001_055.png,patches\mask\001_055.png,1,1,8.32324,8.32324,0.5608731
1,patches\real\001_056.png,patches\mask\001_056.png,1,1,4.3550153,4.3550153,0.3504886
1,patches\real\001_057.png,patches\mask\001_057.png,1,1,3.9872456,3.9872456,0.3056929
1,patches\real\001_058.png,patches\mask\001_058.png,0,0,-3.4484224,3.4484224,0.29127565
1,patches\real\001_059.png,patches\mask\001_059.png,0,0,-13.523027,13.523027,0.34339187
1,patches\real\001_060.png,patches\mask\001_060.png,0,0,-10.05948,10.05948,0.2845335
1,patches\real\001_061.png,patches\mask\001_061.png,0,0,-10.353385,10.353385,0.32357448
1,patches\real\001_062.png,patches\mask\001_062.png,0,0,-13.008972,13.008972,0.36956924
1,patches\real\001_063.png,patches\mask\001_063.png,0,0,-10.079054,10.079054,0.29014447
1,patches\real\001_064.png,patches\mask\001_064.png,0,0,-8.697531,8.697531,0.21970566
1,patches\real\001_065.png,patches\mask\001_065.png,0,0,-7.9385266,7.9385266,0.22528931
1,patches\real\001_066.png,patches\mask\001_066.png,0,0,-9.511043,9.511043,0.2286638
1,patches\real\001_067.png,patches\mask\001_067.png,0,0,-9.080586,9.080586,0.233817
1,patches\real\001_068.png,patches\mask\001_068.png,0,0,-5.769935,5.769935,0.3179212
1,patches\real\001_069.png,patches\mask\001_069.png,0,0,-2.805822,2.805822,0.36781603
1,patches\real\001_070.png,patches\mask\001_070.png,0,0,-2.3764317,2.3764317,0.20914409
1,patches\real\001_071.png,patches\mask\001_071.png,0,0,-2.1912532,2.1912532,0.35985413
1,patches\real\001_072.png,patches\mask\001_072.png,1,1,1.64191,1.64191,0.32683533
1,patches\real\001_073.png,patches\mask\001_073.png,1,1,4.071524,4.071524,0.24085082
1,patches\real\001_074.png,patches\mask\001_074.png,0,0,-9.7212515,9.7212515,0.44751832
1,patches\real\001_075.png,patches\mask\001_075.png,0,0,-17.908836,17.908836,0.4259852
1,patches\real\001_076.png,patches\mask\001_076.png,0,0,-14.239849,14.239849,0.26714757
1,patches\real\001_077.png,patches\mask\001_077.png,0,0,-9.560716,9.560716,0.2703211
1,patches\real\001_078.png,patches\mask\001_078.png,0,0,-12.194884,12.194884,0.29938516
1,patches\real\001_079.png,patches\mask\001_079.png,0,0,-10.707725,10.707725,0.33397394
1,patches\real\001_080.png,patches\mask\001_080.png,0,0,-9.11303,9.11303,0.22185509
1,patches\real\001_081.png,patches\mask\001_081.png,0,0,-8.783303,8.783303,0.22867273
1,patches\real\001_082.png,patches\mask\001_082.png,0,0,-9.478831,9.478831,0.22757979
1,patches\real\001_083.png,patches\mask\001_083.png,0,0,-8.778629,8.778629,0.22574624
1,patches\real\001_084.png,patches\mask\001_084.png,0,0,-6.57873,6.57873,0.41658446
1,patches\real\001_085.png,patches\mask\001_085.png,1,1,1.3435076,1.3435076,0.32253817
1,patches\real\001_086.png,patches\mask\001_086.png,1,1,4.4797244,4.4797244,0.3308572
1,patches\real\001_087.png,patches\mask\001_087.png,1,1,4.055204,4.055204,0.17304084
1,patches\real\001_088.png,patches\mask\001_088.png,1,1,1.8328869,1.8328869,0.32572335
1,patches\real\001_089.png,patches\mask\001_089.png,1,1,1.9038095,1.9038095,0.38592714
1,patches\real\001_090.png,patches\mask\001_090.png,0,0,-16.527796,16.527796,0.5382446
1,patches\real\001_091.png,patches\mask\001_091.png,0,0,-13.721269,13.721269,0.4350594
1,patches\real\001_092.png,patches\mask\001_092.png,0,0,-23.111954,23.111954,0.512963
1,patches\real\001_093.png,patches\mask\001_093.png,0,0,-10.170262,10.170262,0.2726701
1,patches\real\001_094.png,patches\mask\001_094.png,0,0,-12.712387,12.712387,0.37088835
1,patches\real\001_095.png,patches\mask\001_095.png,0,0,-9.231109,9.231109,0.2644191
1,patches\real\001_096.png,patches\mask\001_096.png,0,0,-10.54063,10.54063,0.26507625
1,patches\real\001_097.png,patches\mask\001_097.png,0,0,-12.686131,12.686131,0.30160064
1,patches\real\001_098.png,patches\mask\001_098.png,0,0,-10.594112,10.594112,0.28318968
1,patches\real\001_099.png,patches\mask\001_099.png,0,0,-10.822177,10.822177,0.2746393
1,patches\real\001_100.png,patches\mask\001_100.png,0,0,-2.737691,2.737691,0.18535712
1,patches\real\001_101.png,patches\mask\001_101.png,1,1,3.812994,3.812994,0.30886164
1,patches\real\001_102.png,patches\mask\001_102.png,1,1,3.1821427,3.1821427,0.33433527
1,patches\real\001_103.png,patches\mask\001_103.png,1,1,1.9588723,1.9588723,0.3138846
1,patches\real\001_104.png,patches\mask\001_104.png,0,0,-10.131337,10.131337,0.32996672
1,patches\real\001_105.png,patches\mask\001_105.png,0,0,-18.282959,18.282959,0.5173855
1,patches\real\001_106.png,patches\mask\001_106.png,0,0,-15.288032,15.288032,0.54116094
1,patches\real\001_107.png,patches\mask\001_107.png,0,0,-18.09785,18.09785,0.5564749
1,patches\real\001_108.png,patches\mask\001_108.png,0,0,-12.998556,12.998556,0.50233907
1,patches\real\001_109.png,patches\mask\001_109.png,0,0,-9.20292,9.20292,0.31245244
1,patches\real\001_110.png,patches\mask\001_110.png,0,0,-9.557982,9.557982,0.30557725
1,patches\real\001_111.png,patches\mask\001_111.png,0,0,-10.417543,10.417543,0.33154866
1,patches\real\001_112.png,patches\mask\001_112.png,0,0,-11.668639,11.668639,0.29021624
1,patches\real\001_113.png,patches\mask\001_113.png,0,0,-11.908122,11.908122,0.27370995
1,patches\real\001_114.png,patches\mask\001_114.png,0,0,-12.908339,12.908339,0.27621695
1,patches\real\001_115.png,patches\mask\001_115.png,0,0,-5.592726,5.592726,0.26194537
1,patches\real\001_116.png,patches\mask\001_116.png,0,0,-4.8228054,4.8228054,0.1925176
1,patches\real\001_117.png,patches\mask\001_117.png,1,1,5.289142,5.289142,0.44888636
1,patches\real\001_118.png,patches\mask\001_118.png,1,1,5.155705,5.155705,0.3478683
1,patches\real\001_119.png,patches\mask\001_119.png,1,1,3.2804832,3.2804832,0.3554839
1,patches\real\001_120.png,patches\mask\001_120.png,0,0,-2.3262372,2.3262372,0.34154114
1,patches\real\001_121.png,patches\mask\001_121.png,0,0,-13.828791,13.828791,0.45159897
1,patches\real\001_122.png,patches\mask\001_122.png,0,0,-17.446775,17.446775,0.52715105
1,patches\real\001_123.png,patches\mask\001_123.png,0,0,-15.898536,15.898536,0.5441854
1,patches\real\001_124.png,patches\mask\001_124.png,0,0,-13.890954,13.890954,0.46631
1,patches\real\001_125.png,patches\mask\001_125.png,0,0,-21.730112,21.730112,0.3924456
1,patches\real\001_126.png,patches\mask\001_126.png,0,0,-11.242721,11.242721,0.2301712
1,patches\real\001_127.png,patches\mask\001_127.png,0,0,-11.771202,11.771202,0.23513645
1,patches\real\001_128.png,patches\mask\001_128.png,0,0,-11.808285,11.808285,0.31157458
1,patches\real\001_129.png,patches\mask\001_129.png,0,0,-9.4552765,9.4552765,0.25153542
1,patches\real\001_130.png,patches\mask\001_130.png,0,0,-9.910102,9.910102,0.24900062
1,patches\real\001_131.png,patches\mask\001_131.png,0,1,2.1113873,2.1113873,0.3972366
1,patches\real\001_132.png,patches\mask\001_132.png,0,0,-3.0391994,3.0391994,0.20363021
1,patches\real\001_133.png,patches\mask\001_133.png,1,0,-1.7267692,1.7267692,0.4351555
1,patches\real\001_134.png,patches\mask\001_134.png,1,1,3.1014,3.1014,0.32357585
1,patches\real\001_135.png,patches\mask\001_135.png,1,1,2.7105384,2.7105384,0.31753725
1,patches\real\001_136.png,patches\mask\001_136.png,0,0,-1.6265917,1.6265917,0.27470726
1,patches\real\001_137.png,patches\mask\001_137.png,0,0,-15.310715,15.310715,0.48737612
1,patches\real\001_138.png,patches\mask\001_138.png,0,0,-19.60252,19.60252,0.60022336
1,patches\real\001_139.png,patches\mask\001_139.png,0,0,-13.227867,13.227867,0.48308334
1,patches\real\001_140.png,patches\mask\001_140.png,0,0,-12.378213,12.378213,0.3936229
1,patches\real\001_141.png,patches\mask\001_141.png,0,0,-13.407116,13.407116,0.43214613
1,patches\real\001_142.png,patches\mask\001_142.png,0,0,-9.978293,9.978293,0.35119718
1,patches\real\001_143.png,patches\mask\001_143.png,0,0,-8.828092,8.828092,0.35510147
1,patches\real\001_144.png,patches\mask\001_144.png,0,0,-11.126885,11.126885,0.31442186
1,patches\real\001_145.png,patches\mask\001_145.png,0,0,-9.475048,9.475048,0.3395934
1,patches\real\001_146.png,patches\mask\001_146.png,0,0,-10.683383,10.683383,0.32775053
1,patches\real\001_147.png,patches\mask\001_147.png,0,1,0.73972,0.73972,0.4117944
1,patches\real\001_148.png,patches\mask\001_148.png,0,0,-0.929196,0.929196,0.13572489
1,patches\real\001_149.png,patches\mask\001_149.png,1,1,4.367123,4.367123,0.27061626
1,patches\real\001_150.png,patches\mask\001_150.png,1,1,6.1598496,6.1598496,0.38755715
1,patches\real\001_151.png,patches\mask\001_151.png,0,0,-3.772671,3.772671,0.25083497
1,patches\real\001_152.png,patches\mask\001_152.png,0,0,-1.991878,1.991878,0.24442114
1,patches\real\001_153.png,patches\mask\001_153.png,0,0,-14.787061,14.787061,0.51914287
1,patches\real\001_154.png,patches\mask\001_154.png,0,0,-17.90789,17.90789,0.57922506
1,patches\real\001_155.png,patches\mask\001_155.png,0,0,-15.672868,15.672868,0.45875508
1,patches\real\001_156.png,patches\mask\001_156.png,0,0,-17.047943,17.047943,0.52660537
1,patches\real\001_157.png,patches\mask\001_157.png,0,0,-13.452027,13.452027,0.45020813
1,patches\real\001_158.png,patches\mask\001_158.png,0,0,-9.522892,9.522892,0.37244707
1,patches\real\001_159.png,patches\mask\001_159.png,0,0,-9.463225,9.463225,0.3629341
1,patches\real\001_160.png,patches\mask\001_160.png,0,0,-7.4354434,7.4354434,0.31910422
1,patches\real\001_161.png,patches\mask\001_161.png,0,0,-7.2333236,7.2333236,0.32547385
1,patches\real\001_162.png,patches\mask\001_162.png,0,0,-7.6019,7.6019,0.33882365
1,patches\real\001_163.png,patches\mask\001_163.png,1,1,6.2448153,6.2448153,0.33942547
1,patches\real\001_164.png,patches\mask\001_164.png,1,1,1.9868436,1.9868436,0.24118707
1,patches\real\001_165.png,patches\mask\001_165.png,0,0,-2.9600253,2.9600253,0.14403276
1,patches\real\001_166.png,patches\mask\001_166.png,1,1,6.277933,6.277933,0.3373048
1,patches\real\001_167.png,patches\mask\001_167.png,0,0,-0.0543914,0.0543914,0.15753323
1,patches\real\001_168.png,patches\mask\001_168.png,0,0,-3.256145,3.256145,0.42692715
1,patches\real\001_169.png,patches\mask\001_169.png,0,0,-16.594105,16.594105,0.53413904
1,patches\real\001_170.png,patches\mask\001_170.png,0,0,-16.097443,16.097443,0.51207525
1,patches\real\001_171.png,patches\mask\001_171.png,0,0,-7.4343305,7.4343305,0.3018107
1,patches\real\001_172.png,patches\mask\001_172.png,0,0,-4.322664,4.322664,0.46737987
1,patches\real\001_173.png,patches\mask\001_173.png,1,1,3.5086007,3.5086007,0.33586374
1,patches\real\001_174.png,patches\mask\001_174.png,0,1,0.39052632,0.39052632,0.40184575
1,patches\real\001_175.png,patches\mask\001_175.png,0,0,-9.088532,9.088532,0.32905936
1,patches\real\001_176.png,patches\mask\001_176.png,0,0,-4.425777,4.425777,0.38059503
1,patches\real\001_177.png,patches\mask\001_177.png,0,0,-4.904566,4.904566,0.38054594
1,patches\real\001_178.png,patches\mask\001_178.png,0,0,-4.1224227,4.1224227,0.38936296
1,patches\real\001_179.png,patches\mask\001_179.png,1,1,4.01863,4.01863,0.31382355
1,patches\real\001_180.png,patches\mask\001_180.png,1,1,3.0964541,3.0964541,0.2714225
1,patches\real\001_181.png,patches\mask\001_181.png,1,1,3.5556479,3.5556479,0.18373404
1,patches\real\001_182.png,patches\mask\001_182.png,0,1,2.7030642,2.7030642,0.14922385
1,patches\real\001_183.png,patches\mask\001_183.png,0,1,0.48910055,0.48910055,0.11597717
1,patches\real\001_184.png,patches\mask\001_184.png,1,1,6.3961453,6.3961453,0.5547488
1,patches\real\001_185.png,patches\mask\001_185.png,0,0,-15.784319,15.784319,0.5639136
1,patches\real\001_186.png,patches\mask\001_186.png,0,0,-12.936815,12.936815,0.3838557
1,patches\real\001_187.png,patches\mask\001_187.png,0,0,-7.253152,7.253152,0.33574274
1,patches\real\001_188.png,patches\mask\001_188.png,0,0,-1.4650393,1.4650393,0.35824013
1,patches\real\001_189.png,patches\mask\001_189.png,1,1,4.2771482,4.2771482,0.34482208
1,patches\real\001_190.png,patches\mask\001_190.png,1,1,5.4524164,5.4524164,0.53844523
1,patches\real\001_191.png,patches\mask\001_191.png,0,0,-8.564586,8.564586,0.3112583
1,patches\real\001_192.png,patches\mask\001_192.png,0,0,-4.802153,4.802153,0.41176802
1,patches\real\001_193.png,patches\mask\001_193.png,0,0,-7.9900317,7.9900317,0.41847536
1,patches\real\001_194.png,patches\mask\001_194.png,0,0,-8.204352,8.204352,0.368802
1,patches\real\001_195.png,patches\mask\001_195.png,1,0,-1.3425947,1.3425947,0.2661626
1,patches\real\001_196.png,patches\mask\001_196.png,1,1,3.283663,3.283663,0.26407441
1,patches\real\001_197.png,patches\mask\001_197.png,1,1,0.40060443,0.40060443,0.13301761
1,patches\real\001_198.png,patches\mask\001_198.png,0,0,-1.9298183,1.9298183,0.096270755
1,patches\real\001_199.png,patches\mask\001_199.png,0,0,-0.6040553,0.6040553,0.093319304
1,patches\real\001_200.png,patches\mask\001_200.png,1,1,1.6872208,1.6872208,0.31033096
1,patches\real\001_201.png,patches\mask\001_201.png,1,0,-3.1156235,3.1156235,0.33268225
1,patches\real\001_202.png,patches\mask\001_202.png,0,0,-10.027511,10.027511,0.38092738
1,patches\real\001_203.png,patches\mask\001_203.png,0,0,-11.042932,11.042932,0.38051745
1,patches\real\001_204.png,patches\mask\001_204.png,0,0,-9.791881,9.791881,0.41321272
1,patches\real\001_205.png,patches\mask\001_205.png,1,1,8.273809,8.273809,0.6793983
1,patches\real\001_206.png,patches\mask\001_206.png,1,0,-1.7968931,1.7968931,0.38732272
1,patches\real\001_207.png,patches\mask\001_207.png,0,0,-9.979546,9.979546,0.37241232
1,patches\real\001_208.png,patches\mask\001_208.png,0,0,-10.233839,10.233839,0.38503897
1,patches\real\001_209.png,patches\mask\001_209.png,0,0,-10.438815,10.438815,0.4068831
1,patches\real\001_210.png,patches\mask\001_210.png,1,1,7.2605557,7.2605557,0.82343084
1,patches\real\001_211.png,patches\mask\001_211.png,1,1,2.8676624,2.8676624,0.2740077
1,patches\real\001_212.png,patches\mask\001_212.png,1,1,3.2205,3.2205,0.22223622
1,patches\real\001_213.png,patches\mask\001_213.png,0,0,-1.7478341,1.7478341,0.09574801
1,patches\real\001_214.png,patches\mask\001_214.png,0,0,-0.92661417,0.92661417,0.07976424
1,patches\real\001_215.png,patches\mask\001_215.png,0,0,-1.689101,1.689101,0.096417226
1,patches\real\001_216.png,patches\mask\001_216.png,1,1,2.2190557,2.2190557,0.2960378
1,patches\real\001_217.png,patches\mask\001_217.png,1,1,2.1944053,2.1944053,0.31344262
1,patches\real\001_218.png,patches\mask\001_218.png,1,1,1.0484935,1.0484935,0.45512185
1,patches\real\001_219.png,patches\mask\001_219.png,0,0,-11.885056,11.885056,0.52779716
1,patches\real\001_220.png,patches\mask\001_220.png,0,0,-8.076697,8.076697,0.6107259
1,patches\real\001_221.png,patches\mask\001_221.png,0,0,-10.042263,10.042263,0.37486982
1,patches\real\001_222.png,patches\mask\001_222.png,0,0,-12.352647,12.352647,0.32365772
1,patches\real\001_223.png,patches\mask\001_223.png,0,0,-5.492759,5.492759,0.4892291
1,patches\real\001_224.png,patches\mask\001_224.png,0,0,-10.996381,10.996381,0.37716824
1,patches\real\001_225.png,patches\mask\001_225.png,0,0,-10.776933,10.776933,0.38791856
1,patches\real\001_226.png,patches\mask\001_226.png,1,1,4.241196,4.241196,0.6831789
1,patches\real\001_227.png,patches\mask\001_227.png,1,1,3.5342457,3.5342457,0.28530428
1,patches\real\001_228.png,patches\mask\001_228.png,1,1,2.2735305,2.2735305,0.21649663
1,patches\real\001_229.png,patches\mask\001_229.png,1,1,1.3821359,1.3821359,0.3079083
1,patches\real\001_230.png,patches\mask\001_230.png,0,0,-2.531561,2.531561,0.12520596
1,patches\real\001_231.png,patches\mask\001_231.png,0,0,-9.551589,9.551589,0.40198788
1,patches\real\001_232.png,patches\mask\001_232.png,0,0,-5.332621,5.332621,0.8043512
1,patches\real\001_233.png,patches\mask\001_233.png,1,1,16.560486,16.560486,1.1607603
1,patches\real\001_234.png,patches\mask\001_234.png,1,1,3.756285,3.756285,0.43532783
1,patches\real\001_235.png,patches\mask\001_235.png,0,0,-10.932392,10.932392,0.605735
1,patches\real\001_236.png,patches\mask\001_236.png,0,0,-13.026193,13.026193,0.39742494
1,patches\real\001_237.png,patches\mask\001_237.png,0,0,-18.740522,18.740522,0.5166114
1,patches\real\001_238.png,patches\mask\001_238.png,0,0,-3.4169428,3.4169428,0.47606283
1,patches\real\001_239.png,patches\mask\001_239.png,1,0,-10.381859,10.381859,0.3782949
1,patches\real\001_240.png,patches\mask\001_240.png,0,0,-9.138717,9.138717,0.38214153
1,patches\real\001_241.png,patches\mask\001_241.png,0,0,-10.069106,10.069106,0.37732494
1,patches\real\001_242.png,patches\mask\001_242.png,1,1,3.9180322,3.9180322,0.8735446
1,patches\real\001_243.png,patches\mask\001_243.png,1,1,4.782143,4.782143,0.30953452
1,patches\real\001_244.png,patches\mask\001_244.png,1,1,15.535627,15.535627,0.44581118
1,patches\real\001_245.png,patches\mask\001_245.png,1,1,1.8011066,1.8011066,0.28567904
1,patches\real\001_246.png,patches\mask\001_246.png,0,0,-8.254327,8.254327,0.33751664
1,patches\real\001_247.png,patches\mask\001_247.png,0,0,-5.818497,5.818497,0.67003167
1,patches\real\001_248.png,patches\mask\001_248.png,0,0,-17.112537,17.112537,0.5261266
1,patches\real\001_249.png,patches\mask\001_249.png,0,0,-31.607285,31.607285,0.6650192
1,patches\real\001_250.png,patches\mask\001_250.png,0,0,-8.694897,8.694897,0.32096022
1,patches\real\001_251.png,patches\mask\001_251.png,0,0,-13.001473,13.001473,0.3740239
1,patches\real\001_252.png,patches\mask\001_252.png,0,0,-4.4740057,4.4740057,0.39464006
1,patches\real\001_253.png,patches\mask\001_253.png,0,0,-31.458586,31.458586,0.7636172
1,patches\real\001_254.png,patches\mask\001_254.png,0,0,-13.400144,13.400144,0.37591738
1,patches\real\001_255.png,patches\mask\001_255.png,1,0,-3.1534421,3.1534421,0.4219697
2,patches\real\002_000.png,patches\mask\002_000.png,0,0,-2.73885,2.73885,0.14491561
2,patches\real\002_001.png,patches\mask\002_001.png,0,0,-2.8575785,2.8575785,0.1315027
2,patches\real\002_002.png,patches\mask\002_002.png,0,0,-2.297719,2.297719,0.13716061
2,patches\real\002_003.png,patches\mask\002_003.png,0,0,-1.9652264,1.9652264,0.13959248
2,patches\real\002_004.png,patches\mask\002_004.png,0,0,-0.27064422,0.27064422,0.14409065
2,patches\real\002_005.png,patches\mask\002_005.png,0,0,-0.81647694,0.81647694,0.15375763
2,patches\real\002_006.png,patches\mask\002_006.png,0,0,-2.3126514,2.3126514,0.19849096
2,patches\real\002_007.png,patches\mask\002_007.png,0,0,-6.10403,6.10403,0.18447886
2,patches\real\002_008.png,patches\mask\002_008.png,0,0,-10.850173,10.850173,0.3602612
2,patches\real\002_009.png,patches\mask\002_009.png,0,0,-11.938761,11.938761,0.3509963
2,patches\real\002_010.png,patches\mask\002_010.png,0,0,-11.25139,11.25139,0.3588929
2,patches\real\002_011.png,patches\mask\002_011.png,0,0,-6.3644795,6.3644795,0.3301208
2,patches\real\002_012.png,patches\mask\002_012.png,0,0,-12.507937,12.507937,0.39273265
2,patches\real\002_013.png,patches\mask\002_013.png,0,0,-11.854251,11.854251,0.3708952
2,patches\real\002_014.png,patches\mask\002_014.png,0,0,-7.070375,7.070375,0.25953048
2,patches\real\002_015.png,patches\mask\002_015.png,0,1,0.42274198,0.42274198,0.305621
2,patches\real\002_016.png,patches\mask\002_016.png,0,1,0.4441357,0.4441357,0.1866728
2,patches\real\002_017.png,patches\mask\002_017.png,0,1,0.634802,0.634802,0.14498812
2,patches\real\002_018.png,patches\mask\002_018.png,0,0,-0.32673454,0.32673454,0.13862649
2,patches\real\002_019.png,patches\mask\002_019.png,0,0,-0.76159143,0.76159143,0.13664117
2,patches\real\002_020.png,patches\mask\002_020.png,0,1,0.11703573,0.11703573,0.22891243
2,patches\real\002_021.png,patches\mask\002_021.png,0,1,1.5236259,1.5236259,0.23432614
2,patches\real\002_022.png,patches\mask\002_022.png,0,0,-1.8909595,1.8909595,0.1947465
2,patches\real\002_023.png,patches\mask\002_023.png,0,0,-6.2028623,6.2028623,0.18097423
2,patches\real\002_024.png,patches\mask\002_024.png,0,0,-10.585979,10.585979,0.38298798
2,patches\real\002_025.png,patches\mask\002_025.png,0,0,-11.968375,11.968375,0.3572945
2,patches\real\002_026.png,patches\mask\002_026.png,0,0,-12.148222,12.148222,0.36351466
2,patches\real\002_027.png,patches\mask\002_027.png,0,0,-8.890885,8.890885,0.30136645
2,patches\real\002_028.png,patches\mask\002_028.png,0,0,-6.972942,6.972942,0.19318083
2,patches\real\002_029.png,patches\mask\002_029.png,0,0,-4.5999646,4.5999646,0.18583317
2,patches\real\002_030.png,patches\mask\002_030.png,0,0,-8.432933,8.432933,0.2532458
2,patches\real\002_031.png,patches\mask\002_031.png,0,0,-0.98866475,0.98866475,0.28267097
2,patches\real\002_032.png,patches\mask\002_032.png,0,0,-5.483598,5.483598,0.16476738
2,patches\real\002_033.png,patches\mask\002_033.png,0,0,-5.0938454,5.0938454,0.1361402
2,patches\real\002_034.png,patches\mask\002_034.png,0,0,-3.1571703,3.1571703,0.17362992
2,patches\real\002_035.png,patches\mask\002_035.png,0,0,-4.618202,4.618202,0.1683165
2,patches\real\002_036.png,patches\mask\002_036.png,0,0,-5.18698,5.18698,0.16096969
2,patches\real\002_037.png,patches\mask\002_037.png,0,0,-0.57841635,0.57841635,0.23875384
2,patches\real\002_038.png,patches\mask\002_038.png,0,0,-1.0576625,1.0576625,0.19933455
2,patches\real\002_039.png,patches\mask\002_039.png,0,0,-5.6040745,5.6040745,0.17778304
2,patches\real\002_040.png,patches\mask\002_040.png,0,0,-10.569926,10.569926,0.3656485
2,patches\real\002_041.png,patches\mask\002_041.png,0,0,-11.163343,11.163343,0.3796109
2,patches\real\002_042.png,patches\mask\002_042.png,0,0,-12.250114,12.250114,0.39977956
2,patches\real\002_043.png,patches\mask\002_043.png,0,0,-9.452626,9.452626,0.2990753
