image_id,image_patch,mask_patch,label_vrai,label_rgb,moyenne_R,moyenne_G,moyenne_B
1,patches\real\001_050.png,patches\mask\001_050.png,0,0,23.64,28.46,27.89
1,patches\real\001_051.png,patches\mask\001_051.png,0,0,18.65,23.91,26.1
1,patches\real\001_052.png,patches\mask\001_052.png,0,0,24.23,27.81,27.85
1,patches\real\001_053.png,patches\mask\001_053.png,0,0,34.77,33.42,30.49
1,patches\real\001_054.png,patches\mask\001_054.png,1,0,51.15,43.77,36.92
1,patches\real\001_055.png,patches\mask\001_055.png,1,0,56.75,47.46,38.86
1,patches\real\001_056.png,patches\mask\001_056.png,0,0,45.99,39.48,33.76
1,patches\real\001_057.png,patches\mask\001_057.png,0,0,32.07,32.0,29.52
1,patches\real\001_058.png,patches\mask\001_058.png,0,0,25.04,28.88,29.01
1,patches\real\001_059.png,patches\mask\001_059.png,0,0,23.92,28.76,28.98
1,patches\real\001_060.png,patches\mask\001_060.png,0,0,22.95,28.59,28.07
1,patches\real\001_061.png,patches\mask\001_061.png,0,0,26.95,31.36,29.08
1,patches\real\001_062.png,patches\mask\001_062.png,0,0,120.9,133.13,125.04
1,patches\real\001_063.png,patches\mask\001_063.png,0,0,202.56,229.88,229.87
1,patches\real\001_064.png,patches\mask\001_064.png,0,0,214.68,229.86,229.73
1,patches\real\001_065.png,patches\mask\001_065.png,0,0,87.86,99.18,93.49
1,patches\real\001_066.png,patches\mask\001_066.png,0,0,18.31,23.8,25.87
1,patches\real\001_067.png,patches\mask\001_067.png,1,0,36.07,32.87,30.06
1,patches\real\001_068.png,patches\mask\001_068.png,1,0,63.7,50.38,39.29
1,patches\real\001_069.png,patches\mask\001_069.png,1,0,88.58,68.7,50.93
1,patches\real\001_070.png,patches\mask\001_070.png,1,1,102.58,81.34,59.98
1,patches\real\001_071.png,patches\mask\001_071.png,1,1,109.8,88.32,64.71
1,patches\real\001_072.png,patches\mask\001_072.png,1,1,97.07,77.7,57.15
1,patches\real\001_073.png,patches\mask\001_073.png,1,0,84.45,67.02,49.87
1,patches\real\001_074.png,patches\mask\001_074.png,1,0,55.33,45.55,36.86
1,patches\real\001_075.png,patches\mask\001_075.png,0,0,38.08,35.11,30.83
1,patches\real\001_076.png,patches\mask\001_076.png,0,0,25.0,28.5,27.68
1,patches\real\001_077.png,patches\mask\001_077.png,0,0,25.06,29.92,28.1
1,patches\real\001_078.png,patches\mask\001_078.png,0,0,90.11,96.98,88.81
1,patches\real\001_079.png,patches\mask\001_079.png,0,0,209.82,229.89,229.76
1,patches\real\001_080.png,patches\mask\001_080.png,0,0,222.22,229.83,229.93
1,patches\real\001_081.png,patches\mask\001_081.png,0,0,116.16,128.11,124.54
1,patches\real\001_082.png,patches\mask\001_082.png,1,0,32.03,31.64,29.88
1,patches\real\001_083.png,patches\mask\001_083.png,1,0,80.59,62.24,45.99
1,patches\real\001_084.png,patches\mask\001_084.png,1,0,91.36,72.0,52.85
1,patches\real\001_085.png,patches\mask\001_085.png,1,1,104.14,83.39,62.78
1,patches\real\001_086.png,patches\mask\001_086.png,1,1,117.71,95.15,70.96
1,patches\real\001_087.png,patches\mask\001_087.png,1,1,120.47,98.44,71.95
1,patches\real\001_088.png,patches\mask\001_088.png,1,1,119.41,98.06,73.12
1,patches\real\001_089.png,patches\mask\001_089.png,1,1,108.71,90.75,69.27
1,patches\real\001_090.png,patches\mask\001_090.png,1,1,103.59,85.86,63.81
1,patches\real\001_091.png,patches\mask\001_091.png,1,0,93.8,74.92,54.21
1,patches\real\001_092.png,patches\mask\001_092.png,1,0,38.12,36.11,31.95
1,patches\real\001_093.png,patches\mask\001_093.png,0,0,22.54,27.83,27.4
1,patches\real\001_094.png,patches\mask\001_094.png,0,0,105.79,113.74,105.75
1,patches\real\001_095.png,patches\mask\001_095.png,0,0,213.77,229.87,229.86
1,patches\real\001_096.png,patches\mask\001_096.png,0,0,225.47,229.82,229.88
1,patches\real\001_097.png,patches\mask\001_097.png,0,0,180.25,193.22,189.41
1,patches\real\001_098.png,patches\mask\001_098.png,1,0,44.11,41.2,34.96
1,patches\real\001_099.png,patches\mask\001_099.png,1,0,60.95,48.78,39.18
1,patches\real\001_100.png,patches\mask\001_100.png,1,0,53.83,43.38,36.25
1,patches\real\001_101.png,patches\mask\001_101.png,1,0,45.33,39.82,34.8
1,patches\real\001_102.png,patches\mask\001_102.png,1,0,61.57,46.93,37.68
1,patches\real\001_103.png,patches\mask\001_103.png,1,1,105.7,83.21,60.44
1,patches\real\001_104.png,patches\mask\001_104.png,1,0,67.32,50.55,40.21
1,patches\real\001_105.png,patches\mask\001_105.png,1,0,56.27,46.96,39.37
1,patches\real\001_106.png,patches\mask\001_106.png,1,0,69.84,55.58,44.0
1,patches\real\001_107.png,patches\mask\001_107.png,1,0,79.2,62.55,46.87
1,patches\real\001_108.png,patches\mask\001_108.png,1,0,67.97,58.6,45.06
1,patches\real\001_109.png,patches\mask\001_109.png,0,0,28.96,32.52,30.0
1,patches\real\001_110.png,patches\mask\001_110.png,0,0,133.36,144.96,137.36
1,patches\real\001_111.png,patches\mask\001_111.png,0,0,214.57,229.89,229.87
1,patches\real\001_112.png,patches\mask\001_112.png,0,0,226.67,229.96,229.71
1,patches\real\001_113.png,patches\mask\001_113.png,0,0,219.91,229.63,229.58
1,patches\real\001_114.png,patches\mask\001_114.png,1,0,87.34,83.09,72.41
1,patches\real\001_115.png,patches\mask\001_115.png,1,0,87.14,66.72,49.88
1,patches\real\001_116.png,patches\mask\001_116.png,1,0,90.88,68.51,51.35
1,patches\real\001_117.png,patches\mask\001_117.png,1,1,95.4,72.36,54.85
1,patches\real\001_118.png,patches\mask\001_118.png,1,0,86.84,63.45,48.25
1,patches\real\001_119.png,patches\mask\001_119.png,1,1,117.73,87.42,65.46
1,patches\real\001_120.png,patches\mask\001_120.png,1,1,106.17,79.84,58.57
1,patches\real\001_121.png,patches\mask\001_121.png,1,1,111.23,84.96,62.28
1,patches\real\001_122.png,patches\mask\001_122.png,1,1,114.46,89.37,65.12
1,patches\real\001_123.png,patches\mask\001_123.png,1,1,116.84,93.4,66.82
1,patches\real\001_124.png,patches\mask\001_124.png,1,0,90.32,75.73,55.04
1,patches\real\001_125.png,patches\mask\001_125.png,1,0,84.75,68.36,52.95
1,patches\real\001_126.png,patches\mask\001_126.png,1,0,214.75,222.59,220.33
1,patches\real\001_127.png,patches\mask\001_127.png,0,0,218.11,229.92,229.88
1,patches\real\001_128.png,patches\mask\001_128.png,0,0,224.44,229.9,229.88
1,patches\real\001_129.png,patches\mask\001_129.png,0,0,219.57,229.92,229.98
1,patches\real\001_130.png,patches\mask\001_130.png,1,0,156.99,157.32,147.77
1,patches\real\001_131.png,patches\mask\001_131.png,1,0,80.99,62.74,48.46
1,patches\real\001_132.png,patches\mask\001_132.png,1,1,101.68,73.71,55.46
1,patches\real\001_133.png,patches\mask\001_133.png,1,1,103.22,74.44,54.85
1,patches\real\001_134.png,patches\mask\001_134.png,1,0,75.56,52.79,42.62
1,patches\real\001_135.png,patches\mask\001_135.png,1,0,79.13,57.92,47.26
1,patches\real\001_136.png,patches\mask\001_136.png,1,0,85.04,60.14,47.82
1,patches\real\001_137.png,patches\mask\001_137.png,1,1,116.42,87.73,64.05
1,patches\real\001_138.png,patches\mask\001_138.png,1,1,120.76,91.39,66.75
1,patches\real\001_139.png,patches\mask\001_139.png,1,1,105.54,82.65,60.16
1,patches\real\001_140.png,patches\mask\001_140.png,1,0,99.96,85.45,61.46
1,patches\real\001_141.png,patches\mask\001_141.png,1,0,149.43,141.23,124.74
1,patches\real\001_142.png,patches\mask\001_142.png,0,0,221.68,229.81,229.95
1,patches\real\001_143.png,patches\mask\001_143.png,0,0,217.15,229.93,229.94
1,patches\real\001_144.png,patches\mask\001_144.png,0,0,221.25,229.87,229.95
1,patches\real\001_145.png,patches\mask\001_145.png,0,0,216.81,229.89,229.92
1,patches\real\001_146.png,patches\mask\001_146.png,0,0,209.49,225.23,224.0
1,patches\real\001_147.png,patches\mask\001_147.png,1,0,109.48,106.68,95.42
1,patches\real\001_148.png,patches\mask\001_148.png,1,0,79.12,61.52,46.61
1,patches\real\001_149.png,patches\mask\001_149.png,1,0,82.87,63.06,47.33
1,patches\real\001_150.png,patches\mask\001_150.png,1,0,81.39,59.1,46.96
1,patches\real\001_151.png,patches\mask\001_151.png,1,0,90.94,64.04,50.27
1,patches\real\001_152.png,patches\mask\001_152.png,1,0,94.47,68.38,53.43
1,patches\real\001_153.png,patches\mask\001_153.png,1,0,94.88,73.31,54.97
1,patches\real\001_154.png,patches\mask\001_154.png,1,1,103.56,80.67,56.84
1,patches\real\001_155.png,patches\mask\001_155.png,1,0,91.26,75.92,54.2
1,patches\real\001_156.png,patches\mask\001_156.png,1,0,138.96,140.36,123.11
1,patches\real\001_157.png,patches\mask\001_157.png,0,0,216.34,228.41,227.66
1,patches\real\001_158.png,patches\mask\001_158.png,0,0,220.16,229.85,230.0
1,patches\real\001_159.png,patches\mask\001_159.png,0,0,215.28,229.88,229.88
1,patches\real\001_160.png,patches\mask\001_160.png,0,0,217.24,229.92,229.91
1,patches\real\001_161.png,patches\mask\001_161.png,0,0,213.22,229.88,229.64
1,patches\real\001_162.png,patches\mask\001_162.png,0,0,211.42,229.8,229.39
1,patches\real\001_163.png,patches\mask\001_163.png,1,0,174.65,187.5,182.7
1,patches\real\001_164.png,patches\mask\001_164.png,1,0,66.89,56.05,43.66
1,patches\real\001_165.png,patches\mask\001_165.png,1,0,75.43,57.83,43.27
1,patches\real\001_166.png,patches\mask\001_166.png,1,0,78.98,57.21,44.91
1,patches\real\001_167.png,patches\mask\001_167.png,1,0,91.02,62.43,50.77
1,patches\real\001_168.png,patches\mask\001_168.png,1,1,101.95,73.93,56.64
1,patches\real\001_169.png,patches\mask\001_169.png,1,1,108.08,83.91,59.18
1,patches\real\001_170.png,patches\mask\001_170.png,1,0,94.41,75.36,53.01
1,patches\real\001_171.png,patches\mask\001_171.png,1,0,86.18,73.42,52.67
1,patches\real\001_172.png,patches\mask\001_172.png,1,0,175.49,185.17,174.6
1,patches\real\001_173.png,patches\mask\001_173.png,0,0,216.47,229.87,229.94
1,patches\real\001_174.png,patches\mask\001_174.png,0,0,219.33,229.91,229.98
1,patches\real\001_175.png,patches\mask\001_175.png,0,0,213.75,229.87,229.87
1,patches\real\001_176.png,patches\mask\001_176.png,0,0,210.46,229.82,229.59
1,patches\real\001_177.png,patches\mask\001_177.png,0,0,208.91,229.8,229.53
1,patches\real\001_178.png,patches\mask\001_178.png,0,0,208.15,229.8,229.73
1,patches\real\001_179.png,patches\mask\001_179.png,0,0,207.82,229.75,229.59
1,patches\real\001_180.png,patches\mask\001_180.png,1,0,95.89,95.03,83.95
1,patches\real\001_181.png,patches\mask\001_181.png,1,0,62.5,52.43,41.29
1,patches\real\001_182.png,patches\mask\001_182.png,1,0,78.55,61.52,46.71
1,patches\real\001_183.png,patches\mask\001_183.png,1,1,96.21,75.36,57.05
1,patches\real\001_184.png,patches\mask\001_184.png,1,1,99.38,78.5,59.04
1,patches\real\001_185.png,patches\mask\001_185.png,1,0,87.47,70.73,52.77
1,patches\real\001_186.png,patches\mask\001_186.png,1,0,74.64,63.56,47.95
1,patches\real\001_187.png,patches\mask\001_187.png,1,0,84.13,72.32,52.79
1,patches\real\001_188.png,patches\mask\001_188.png,1,0,169.19,176.9,165.3
1,patches\real\001_189.png,patches\mask\001_189.png,0,0,215.32,229.82,229.91
1,patches\real\001_190.png,patches\mask\001_190.png,0,0,217.23,229.93,229.95
1,patches\real\001_191.png,patches\mask\001_191.png,0,0,208.68,229.81,229.82
1,patches\real\001_192.png,patches\mask\001_192.png,0,0,201.73,229.75,223.65
1,patches\real\001_193.png,patches\mask\001_193.png,0,0,201.95,229.83,225.12
1,patches\real\001_194.png,patches\mask\001_194.png,0,0,203.42,229.83,227.02
1,patches\real\001_195.png,patches\mask\001_195.png,0,0,170.34,191.31,184.53
1,patches\real\001_196.png,patches\mask\001_196.png,1,0,76.24,65.42,51.5
1,patches\real\001_197.png,patches\mask\001_197.png,1,0,61.4,51.27,40.94
1,patches\real\001_198.png,patches\mask\001_198.png,1,0,50.26,43.84,38.3
1,patches\real\001_199.png,patches\mask\001_199.png,1,0,46.33,41.07,36.5
1,patches\real\001_200.png,patches\mask\001_200.png,1,0,54.53,46.84,40.25
1,patches\real\001_201.png,patches\mask\001_201.png,1,0,66.14,56.97,45.7
1,patches\real\001_202.png,patches\mask\001_202.png,1,0,77.88,65.53,49.96
1,patches\real\001_203.png,patches\mask\001_203.png,1,0,90.98,74.59,54.28
1,patches\real\001_204.png,patches\mask\001_204.png,1,0,93.99,86.5,69.59
1,patches\real\001_205.png,patches\mask\001_205.png,0,0,188.54,207.96,204.32
1,patches\real\001_206.png,patches\mask\001_206.png,0,0,210.29,229.79,229.71
1,patches\real\001_207.png,patches\mask\001_207.png,0,0,201.27,229.63,229.44
1,patches\real\001_208.png,patches\mask\001_208.png,0,0,186.88,220.57,205.63
1,patches\real\001_209.png,patches\mask\001_209.png,0,0,161.82,188.72,175.54
1,patches\real\001_210.png,patches\mask\001_210.png,0,0,131.69,149.85,138.5
1,patches\real\001_211.png,patches\mask\001_211.png,0,0,100.39,111.64,100.55
1,patches\real\001_212.png,patches\mask\001_212.png,1,0,79.6,70.87,59.29
1,patches\real\001_213.png,patches\mask\001_213.png,1,0,74.16,59.74,46.37
1,patches\real\001_214.png,patches\mask\001_214.png,1,0,66.94,54.22,44.27
1,patches\real\001_215.png,patches\mask\001_215.png,1,0,66.64,54.28,45.0
1,patches\real\001_216.png,patches\mask\001_216.png,1,0,77.1,63.29,50.4
1,patches\real\001_217.png,patches\mask\001_217.png,1,0,83.29,70.03,53.86
1,patches\real\001_218.png,patches\mask\001_218.png,1,0,86.46,72.24,54.2
1,patches\real\001_219.png,patches\mask\001_219.png,1,0,90.81,75.68,55.73
1,patches\real\001_220.png,patches\mask\001_220.png,1,0,104.3,104.79,93.41
1,patches\real\001_221.png,patches\mask\001_221.png,0,0,120.48,138.09,132.72
1,patches\real\001_222.png,patches\mask\001_222.png,0,0,172.31,196.65,191.36
1,patches\real\001_223.png,patches\mask\001_223.png,0,0,189.07,224.39,218.31
1,patches\real\001_224.png,patches\mask\001_224.png,0,0,87.16,96.77,87.8
1,patches\real\001_225.png,patches\mask\001_225.png,0,0,87.16,96.53,88.32
1,patches\real\001_226.png,patches\mask\001_226.png,0,0,85.27,94.32,85.48
1,patches\real\001_227.png,patches\mask\001_227.png,0,0,87.73,97.73,89.86
1,patches\real\001_228.png,patches\mask\001_228.png,1,0,79.26,83.86,78.26
1,patches\real\001_229.png,patches\mask\001_229.png,1,0,78.18,66.12,53.01
1,patches\real\001_230.png,patches\mask\001_230.png,1,0,72.98,59.48,47.73
1,patches\real\001_231.png,patches\mask\001_231.png,1,0,67.83,55.2,46.3
1,patches\real\001_232.png,patches\mask\001_232.png,1,0,76.39,62.98,50.63
1,patches\real\001_233.png,patches\mask\001_233.png,1,0,84.7,70.16,54.4
1,patches\real\001_234.png,patches\mask\001_234.png,1,0,88.51,73.72,55.02
1,patches\real\001_235.png,patches\mask\001_235.png,1,0,90.7,85.23,74.27
1,patches\real\001_236.png,patches\mask\001_236.png,0,0,117.28,133.59,132.61
1,patches\real\001_237.png,patches\mask\001_237.png,0,0,108.16,124.41,121.68
1,patches\real\001_238.png,patches\mask\001_238.png,0,0,110.69,127.48,124.48
1,patches\real\001_239.png,patches\mask\001_239.png,0,0,115.22,133.07,130.94
1,patches\real\001_240.png,patches\mask\001_240.png,0,0,75.84,84.84,79.64
1,patches\real\001_241.png,patches\mask\001_241.png,0,0,77.72,86.93,80.83
1,patches\real\001_242.png,patches\mask\001_242.png,0,0,72.27,80.76,74.77
1,patches\real\001_243.png,patches\mask\001_243.png,0,0,43.29,45.53,45.09
1,patches\real\001_244.png,patches\mask\001_244.png,0,0,44.71,47.59,47.69
1,patches\real\001_245.png,patches\mask\001_245.png,0,0,57.86,60.9,57.43
1,patches\real\001_246.png,patches\mask\001_246.png,1,0,73.72,71.46,64.36
1,patches\real\001_247.png,patches\mask\001_247.png,1,0,75.33,66.8,58.52
1,patches\real\001_248.png,patches\mask\001_248.png,1,0,74.44,62.73,51.03
1,patches\real\001_249.png,patches\mask\001_249.png,1,0,83.28,73.22,59.14
1,patches\real\001_250.png,patches\mask\001_250.png,1,0,79.64,80.38,73.83
1,patches\real\001_251.png,patches\mask\001_251.png,0,0,75.35,84.3,83.51
1,patches\real\001_252.png,patches\mask\001_252.png,0,0,47.98,51.95,51.91
1,patches\real\001_253.png,patches\mask\001_253.png,0,0,90.68,103.93,102.47
1,patches\real\001_254.png,patches\mask\001_254.png,0,0,104.2,121.69,122.18
1,patches\real\001_255.png,patches\mask\001_255.png,0,0,99.42,115.18,115.29
2,patches\real\002_000.png,patches\mask\002_000.png,0,0,212.78,229.88,225.75
2,patches\real\002_001.png,patches\mask\002_001.png,0,0,220.75,229.9,228.36
2,patches\real\002_002.png,patches\mask\002_002.png,0,0,223.32,229.89,229.26
2,patches\real\002_003.png,patches\mask\002_003.png,0,0,225.9,229.95,229.74
2,patches\real\002_004.png,patches\mask\002_004.png,0,0,226.89,229.96,229.91
2,patches\real\002_005.png,patches\mask\002_005.png,0,0,226.47,229.86,229.68
2,patches\real\002_006.png,patches\mask\002_006.png,0,0,216.33,219.84,217.68
2,patches\real\002_007.png,patches\mask\002_007.png,0,0,199.75,202.57,199.18
2,patches\real\002_008.png,patches\mask\002_008.png,0,0,197.11,200.0,196.0
2,patches\real\002_009.png,patches\mask\002_009.png,0,0,210.98,216.07,212.41
2,patches\real\002_010.png,patches\mask\002_010.png,0,0,219.89,228.19,222.93
2,patches\real\002_011.png,patches\mask\002_011.png,0,0,223.62,228.62,227.05
2,patches\real\002_012.png,patches\mask\002_012.png,0,0,226.2,229.88,229.71
2,patches\real\002_013.png,patches\mask\002_013.png,0,0,225.82,229.95,229.84
2,patches\real\002_014.png,patches\mask\002_014.png,0,0,225.58,229.97,229.35
2,patches\real\002_015.png,patches\mask\002_015.png,0,0,225.7,229.87,227.98
2,patches\real\002_016.png,patches\mask\002_016.png,0,0,225.9,229.96,229.91
2,patches\real\002_017.png,patches\mask\002_017.png,0,0,230.0,230.0,230.0
2,patches\real\002_018.png,patches\mask\002_018.png,0,0,229.44,229.97,229.85
2,patches\real\002_019.png,patches\mask\002_019.png,0,0,181.46,185.84,179.99
2,patches\real\002_020.png,patches\mask\002_020.png,0,0,110.01,112.27,104.83
2,patches\real\002_021.png,patches\mask\002_021.png,0,0,63.36,64.19,54.31
2,patches\real\002_022.png,patches\mask\002_022.png,0,0,39.67,38.9,30.44
2,patches\real\002_023.png,patches\mask\002_023.png,0,0,38.29,38.09,30.38
2,patches\real\002_024.png,patches\mask\002_024.png,0,0,40.2,39.95,31.8
2,patches\real\002_025.png,patches\mask\002_025.png,0,0,40.07,39.84,31.3
2,patches\real\002_026.png,patches\mask\002_026.png,0,0,57.4,57.7,45.67
2,patches\real\002_027.png,patches\mask\002_027.png,0,0,95.08,98.96,78.01
2,patches\real\002_028.png,patches\mask\002_028.png,0,0,151.82,161.48,134.59
2,patches\real\002_029.png,patches\mask\002_029.png,0,0,219.76,227.49,218.68
2,patches\real\002_030.png,patches\mask\002_030.png,0,0,229.45,229.87,229.64
2,patches\real\002_031.png,patches\mask\002_031.png,0,0,230.0,230.0,230.0
2,patches\real\002_032.png,patches\mask\002_032.png,0,0,229.58,229.98,229.97
2,patches\real\002_033.png,patches\mask\002_033.png,0,0,225.7,226.97,225.95
2,patches\real\002_034.png,patches\mask\002_034.png,0,0,101.38,105.34,97.23
2,patches\real\002_035.png,patches\mask\002_035.png,0,0,28.48,30.14,24.79
2,patches\real\002_036.png,patches\mask\002_036.png,0,0,24.48,26.22,22.01
2,patches\real\002_037.png,patches\mask\002_037.png,0,0,29.34,30.26,25.17
2,patches\real\002_038.png,patches\mask\002_038.png,0,0,37.77,37.14,30.41
2,patches\real\002_039.png,patches\mask\002_039.png,0,0,41.93,39.48,31.71
2,patches\real\002_040.png,patches\mask\002_040.png,0,0,46.34,42.44,33.35
2,patches\real\002_041.png,patches\mask\002_041.png,0,0,53.15,46.04,34.67
2,patches\real\002_042.png,patches\mask\002_042.png,0,0,65.21,54.6,38.39
2,patches\real\002_043.png,patches\mask\002_043.png,1,0,70.16,60.11,41.46
2,patches\real\002_044.png,patches\mask\002_044.png,1,0,74.9,65.43,44.74
2,patches\real\002_045.png,patches\mask\002_045.png,0,0,152.79,164.27,129.96
2,patches\real\002_046.png,patches\mask\002_046.png,0,0,220.74,224.77,217.69
2,patches\real\002_047.png,patches\mask\002_047.png,0,0,230.0,230.0,230.0
2,patches\real\002_048.png,patches\mask\002_048.png,0,0,230.0,230.0,230.0
2,patches\real\002_049.png,patches\mask\002_049.png,0,0,134.01,137.03,129.46
2,patches\real\002_050.png,patches\mask\002_050.png,0,0,26.14,28.23,24.41
2,patches\real\002_051.png,patches\mask\002_051.png,0,0,22.29,24.03,21.5
2,patches\real\002_052.png,patches\mask\002_052.png,0,0,24.25,26.06,22.79
2,patches\real\002_053.png,patches\mask\002_053.png,0,0,33.71,34.55,29.14
2,patches\real\002_054.png,patches\mask\002_054.png,0,0,41.39,39.12,31.66
2,patches\real\002_055.png,patches\mask\002_055.png,0,0,48.5,42.27,32.62
2,patches\real\002_056.png,patches\mask\002_056.png,0,0,67.2,53.91,38.74
2,patches\real\002_057.png,patches\mask\002_057.png,1,1,124.31,103.86,68.99
2,patches\real\002_058.png,patches\mask\002_058.png,1,1,155.56,132.64,89.67
2,patches\real\002_059.png,patches\mask\002_059.png,1,1,153.51,129.38,88.0
2,patches\real\002_060.png,patches\mask\002_060.png,1,1,141.98,119.46,80.31
2,patches\real\002_061.png,patches\mask\002_061.png,1,0,123.05,108.07,71.41
2,patches\real\002_062.png,patches\mask\002_062.png,0,0,183.9,197.6,160.74
2,patches\real\002_063.png,patches\mask\002_063.png,0,0,222.18,224.77,217.81
2,patches\real\002_064.png,patches\mask\002_064.png,0,0,212.24,213.17,210.14
2,patches\real\002_065.png,patches\mask\002_065.png,0,0,39.61,41.11,34.56
2,patches\real\002_066.png,patches\mask\002_066.png,0,0,24.84,26.78,23.27
2,patches\real\002_067.png,patches\mask\002_067.png,0,0,24.71,26.23,22.86
2,patches\real\002_068.png,patches\mask\002_068.png,0,0,29.45,30.68,26.11
2,patches\real\002_069.png,patches\mask\002_069.png,0,0,33.61,34.05,28.75
2,patches\real\002_070.png,patches\mask\002_070.png,0,0,35.88,34.94,29.4
2,patches\real\002_071.png,patches\mask\002_071.png,0,0,51.11,44.57,34.29
2,patches\real\002_072.png,patches\mask\002_072.png,1,1,120.04,104.25,71.4
2,patches\real\002_073.png,patches\mask\002_073.png,1,1,164.27,146.38,103.5
2,patches\real\002_074.png,patches\mask\002_074.png,1,1,168.39,150.2,108.78
2,patches\real\002_075.png,patches\mask\002_075.png,1,1,168.38,150.18,111.81
2,patches\real\002_076.png,patches\mask\002_076.png,1,1,150.43,128.11,91.48
2,patches\real\002_077.png,patches\mask\002_077.png,1,1,138.43,116.5,80.39
2,patches\real\002_078.png,patches\mask\002_078.png,1,0,192.89,202.11,172.31
2,patches\real\002_079.png,patches\mask\002_079.png,0,0,225.84,228.82,223.53
2,patches\real\002_080.png,patches\mask\002_080.png,0,0,176.64,178.11,169.43
2,patches\real\002_081.png,patches\mask\002_081.png,0,0,29.28,30.69,26.13
2,patches\real\002_082.png,patches\mask\002_082.png,0,0,24.48,26.33,23.06
