image_id,image_patch,mask_patch,label,label_ann,ann_logit,ann_conf,ann_energy
1,patches\real\001_042.png,patches\mask\001_042.png,0,0,-5.3991823,5.3991823,0.16251552
1,patches\real\001_043.png,patches\mask\001_043.png,0,0,-5.9009156,5.9009156,0.17454158
1,patches\real\001_044.png,patches\mask\001_044.png,0,0,-5.465799,5.465799,0.15226416
1,patches\real\001_045.png,patches\mask\001_045.png,0,0,-9.531989,9.531989,0.1904444
1,patches\real\001_046.png,patches\mask\001_046.png,0,0,-7.45801,7.45801,0.1665643
1,patches\real\001_047.png,patches\mask\001_047.png,0,0,-6.332005,6.332005,0.1605421
1,patches\real\001_048.png,patches\mask\001_048.png,0,0,-6.071856,6.071856,0.14098258
1,patches\real\001_049.png,patches\mask\001_049.png,0,0,-10.895648,10.895648,0.25170964
1,patches\real\001_050.png,patches\mask\001_050.png,0,0,-5.2484307,5.2484307,0.15755919
1,patches\real\001_051.png,patches\mask\001_051.png,0,0,-5.52241,5.52241,0.1866831
1,patches\real\001_052.png,patches\mask\001_052.png,0,0,-5.82719,5.82719,0.17295374
1,patches\real\001_053.png,patches\mask\001_053.png,0,0,-0.7501411,0.7501411,0.1888215
1,patches\real\001_054.png,patches\mask\001_054.png,1,1,5.311051,5.311051,0.3862479
1,patches\real\001_055.png,patches\mask\001_055.png,1,1,4.2635307,4.2635307,0.37894192
1,patches\real\001_056.png,patches\mask\001_056.png,0,1,1.1342385,1.1342385,0.2670056
1,patches\real\001_057.png,patches\mask\001_057.png,0,0,-0.9611446,0.9611446,0.1901456
1,patches\real\001_058.png,patches\mask\001_058.png,0,0,-6.2763233,6.2763233,0.18983668
1,patches\real\001_059.png,patches\mask\001_059.png,0,0,-6.356196,6.356196,0.16635069
1,patches\real\001_060.png,patches\mask\001_060.png,0,0,-5.7923055,5.7923055,0.17326683
1,patches\real\001_061.png,patches\mask\001_061.png,0,0,-5.321057,5.321057,0.13676001
1,patches\real\001_062.png,patches\mask\001_062.png,0,0,-6.7428803,6.7428803,0.16831781
1,patches\real\001_063.png,patches\mask\001_063.png,0,0,-6.492162,6.492162,0.14927357
1,patches\real\001_064.png,patches\mask\001_064.png,0,0,-6.3537345,6.3537345,0.13156928
1,patches\real\001_065.png,patches\mask\001_065.png,0,0,-7.2796054,7.2796054,0.20971881
1,patches\real\001_066.png,patches\mask\001_066.png,0,0,-5.7223244,5.7223244,0.21878928
1,patches\real\001_067.png,patches\mask\001_067.png,1,1,5.4684567,5.4684567,0.36658502
1,patches\real\001_068.png,patches\mask\001_068.png,1,1,8.704238,8.704238,0.39137304
1,patches\real\001_069.png,patches\mask\001_069.png,1,1,6.8899164,6.8899164,0.31059602
1,patches\real\001_070.png,patches\mask\001_070.png,1,1,8.200802,8.200802,0.314001
1,patches\real\001_071.png,patches\mask\001_071.png,1,1,9.064955,9.064955,0.33576596
1,patches\real\001_072.png,patches\mask\001_072.png,1,1,8.265386,8.265386,0.33498883
1,patches\real\001_073.png,patches\mask\001_073.png,1,1,5.938968,5.938968,0.28597307
1,patches\real\001_074.png,patches\mask\001_074.png,1,1,3.7474654,3.7474654,0.29519483
1,patches\real\001_075.png,patches\mask\001_075.png,0,0,-0.68551385,0.68551385,0.15373363
1,patches\real\001_076.png,patches\mask\001_076.png,0,0,-5.643276,5.643276,0.13305436
1,patches\real\001_077.png,patches\mask\001_077.png,0,0,-5.5301,5.5301,0.14876853
1,patches\real\001_078.png,patches\mask\001_078.png,0,0,-9.322838,9.322838,0.2371918
1,patches\real\001_079.png,patches\mask\001_079.png,0,0,-6.470198,6.470198,0.1361941
1,patches\real\001_080.png,patches\mask\001_080.png,0,0,-6.653052,6.653052,0.12799518
1,patches\real\001_081.png,patches\mask\001_081.png,0,0,-11.934425,11.934425,0.17441931
1,patches\real\001_082.png,patches\mask\001_082.png,1,1,5.939134,5.939134,0.3477328
1,patches\real\001_083.png,patches\mask\001_083.png,1,1,7.286973,7.286973,0.27866375
1,patches\real\001_084.png,patches\mask\001_084.png,1,1,6.975368,6.975368,0.26259568
1,patches\real\001_085.png,patches\mask\001_085.png,1,1,8.8742895,8.8742895,0.28624782
1,patches\real\001_086.png,patches\mask\001_086.png,1,1,9.473468,9.473468,0.32959503
1,patches\real\001_087.png,patches\mask\001_087.png,1,1,9.433822,9.433822,0.34116435
1,patches\real\001_088.png,patches\mask\001_088.png,1,1,7.6823235,7.6823235,0.30496943
1,patches\real\001_089.png,patches\mask\001_089.png,1,1,6.7952113,6.7952113,0.2554881
1,patches\real\001_090.png,patches\mask\001_090.png,1,1,7.1532464,7.1532464,0.25187737
1,patches\real\001_091.png,patches\mask\001_091.png,1,1,8.78248,8.78248,0.29446775
1,patches\real\001_092.png,patches\mask\001_092.png,1,1,2.8518662,2.8518662,0.30589244
1,patches\real\001_093.png,patches\mask\001_093.png,0,0,-5.3781457,5.3781457,0.15342215
1,patches\real\001_094.png,patches\mask\001_094.png,0,0,-7.827777,7.827777,0.2363246
1,patches\real\001_095.png,patches\mask\001_095.png,0,0,-6.8213906,6.8213906,0.13657257
1,patches\real\001_096.png,patches\mask\001_096.png,0,0,-6.5704675,6.5704675,0.123404846
1,patches\real\001_097.png,patches\mask\001_097.png,0,0,-4.709575,4.709575,0.12422686
1,patches\real\001_098.png,patches\mask\001_098.png,1,1,6.267157,6.267157,0.25674522
1,patches\real\001_099.png,patches\mask\001_099.png,1,1,4.234614,4.234614,0.21080667
1,patches\real\001_100.png,patches\mask\001_100.png,1,1,4.8653235,4.8653235,0.22500616
1,patches\real\001_101.png,patches\mask\001_101.png,1,1,3.1823106,3.1823106,0.20419177
1,patches\real\001_102.png,patches\mask\001_102.png,1,1,3.448824,3.448824,0.18050225
1,patches\real\001_103.png,patches\mask\001_103.png,1,1,9.240243,9.240243,0.34546393
1,patches\real\001_104.png,patches\mask\001_104.png,1,1,5.7594185,5.7594185,0.27917594
1,patches\real\001_105.png,patches\mask\001_105.png,1,1,2.8045225,2.8045225,0.23838888
1,patches\real\001_106.png,patches\mask\001_106.png,1,1,6.4739957,6.4739957,0.27047634
1,patches\real\001_107.png,patches\mask\001_107.png,1,1,4.922417,4.922417,0.2751671
1,patches\real\001_108.png,patches\mask\001_108.png,1,1,11.75775,11.75775,0.37243193
1,patches\real\001_109.png,patches\mask\001_109.png,0,0,-4.372504,4.372504,0.15515713
1,patches\real\001_110.png,patches\mask\001_110.png,0,0,-8.2483425,8.2483425,0.27583084
1,patches\real\001_111.png,patches\mask\001_111.png,0,0,-6.7060914,6.7060914,0.13402706
1,patches\real\001_112.png,patches\mask\001_112.png,0,0,-6.53352,6.53352,0.123076804
1,patches\real\001_113.png,patches\mask\001_113.png,0,0,-6.655342,6.655342,0.12858391
1,patches\real\001_114.png,patches\mask\001_114.png,1,1,2.704505,2.704505,0.22325297
1,patches\real\001_115.png,patches\mask\001_115.png,1,1,10.481128,10.481128,0.34160292
1,patches\real\001_116.png,patches\mask\001_116.png,1,1,13.900964,13.900964,0.42017722
1,patches\real\001_117.png,patches\mask\001_117.png,1,1,11.59863,11.59863,0.43406025
1,patches\real\001_118.png,patches\mask\001_118.png,1,1,11.370055,11.370055,0.36567393
1,patches\real\001_119.png,patches\mask\001_119.png,1,1,13.382033,13.382033,0.4443381
1,patches\real\001_120.png,patches\mask\001_120.png,1,1,14.355634,14.355634,0.43161952
1,patches\real\001_121.png,patches\mask\001_121.png,1,1,14.309068,14.309068,0.42305285
1,patches\real\001_122.png,patches\mask\001_122.png,1,1,13.979405,13.979405,0.43166906
1,patches\real\001_123.png,patches\mask\001_123.png,1,1,12.006721,12.006721,0.39399672
1,patches\real\001_124.png,patches\mask\001_124.png,1,1,8.305915,8.305915,0.3261046
1,patches\real\001_125.png,patches\mask\001_125.png,1,1,10.408505,10.408505,0.36835265
1,patches\real\001_126.png,patches\mask\001_126.png,1,1,0.22719805,0.22719805,0.13666178
1,patches\real\001_127.png,patches\mask\001_127.png,0,0,-6.93492,6.93492,0.13207382
1,patches\real\001_128.png,patches\mask\001_128.png,0,0,-6.5697055,6.5697055,0.123853505
1,patches\real\001_129.png,patches\mask\001_129.png,0,0,-6.5047097,6.5047097,0.12710133
1,patches\real\001_130.png,patches\mask\001_130.png,1,1,9.9644785,9.9644785,0.34627247
1,patches\real\001_131.png,patches\mask\001_131.png,1,1,9.103956,9.103956,0.29592806
1,patches\real\001_132.png,patches\mask\001_132.png,1,1,10.753066,10.753066,0.36990187
1,patches\real\001_133.png,patches\mask\001_133.png,1,1,11.323712,11.323712,0.38663578
1,patches\real\001_134.png,patches\mask\001_134.png,1,1,8.045058,8.045058,0.34254214
1,patches\real\001_135.png,patches\mask\001_135.png,1,1,5.2047257,5.2047257,0.31479228
1,patches\real\001_136.png,patches\mask\001_136.png,1,1,14.007056,14.007056,0.43432537
1,patches\real\001_137.png,patches\mask\001_137.png,1,1,12.512841,12.512841,0.41643566
1,patches\real\001_138.png,patches\mask\001_138.png,1,1,13.243318,13.243318,0.4429402
1,patches\real\001_139.png,patches\mask\001_139.png,1,1,9.868203,9.868203,0.34595194
1,patches\real\001_140.png,patches\mask\001_140.png,1,1,8.161534,8.161534,0.25452578
1,patches\real\001_141.png,patches\mask\001_141.png,1,1,12.1523075,12.1523075,0.4889899
1,patches\real\001_142.png,patches\mask\001_142.png,0,0,-6.439941,6.439941,0.12581927
1,patches\real\001_143.png,patches\mask\001_143.png,0,0,-6.8285117,6.8285117,0.13104685
1,patches\real\001_144.png,patches\mask\001_144.png,0,0,-6.5168977,6.5168977,0.124979176
1,patches\real\001_145.png,patches\mask\001_145.png,0,0,-6.371574,6.371574,0.12674965
1,patches\real\001_146.png,patches\mask\001_146.png,0,0,-2.9573758,2.9573758,0.119931735
1,patches\real\001_147.png,patches\mask\001_147.png,1,1,14.342425,14.342425,0.42585784
1,patches\real\001_148.png,patches\mask\001_148.png,1,1,8.080394,8.080394,0.27782848
1,patches\real\001_149.png,patches\mask\001_149.png,1,1,8.244509,8.244509,0.29033098
1,patches\real\001_150.png,patches\mask\001_150.png,1,1,11.456278,11.456278,0.3184265
1,patches\real\001_151.png,patches\mask\001_151.png,1,1,13.70178,13.70178,0.3773979
1,patches\real\001_152.png,patches\mask\001_152.png,1,1,14.9121065,14.9121065,0.3880105
1,patches\real\001_153.png,patches\mask\001_153.png,1,1,10.248179,10.248179,0.31480032
1,patches\real\001_154.png,patches\mask\001_154.png,1,1,9.752757,9.752757,0.33587384
1,patches\real\001_155.png,patches\mask\001_155.png,1,1,6.3213553,6.3213553,0.2465571
1,patches\real\001_156.png,patches\mask\001_156.png,1,1,10.176651,10.176651,0.4321285
1,patches\real\001_157.png,patches\mask\001_157.png,0,0,-5.3043904,5.3043904,0.121940516
1,patches\real\001_158.png,patches\mask\001_158.png,0,0,-6.492604,6.492604,0.12737457
1,patches\real\001_159.png,patches\mask\001_159.png,0,0,-6.886104,6.886104,0.13307728
1,patches\real\001_160.png,patches\mask\001_160.png,0,0,-6.435827,6.435827,0.12726207
1,patches\real\001_161.png,patches\mask\001_161.png,0,0,-6.2251735,6.2251735,0.12899858
1,patches\real\001_162.png,patches\mask\001_162.png,0,0,-5.9940524,5.9940524,0.12935689
1,patches\real\001_163.png,patches\mask\001_163.png,1,1,4.8120093,4.8120093,0.2706717
1,patches\real\001_164.png,patches\mask\001_164.png,1,1,5.4081454,5.4081454,0.20238805
1,patches\real\001_165.png,patches\mask\001_165.png,1,1,6.963494,6.963494,0.25915316
1,patches\real\001_166.png,patches\mask\001_166.png,1,1,8.88026,8.88026,0.3621757
1,patches\real\001_167.png,patches\mask\001_167.png,1,1,10.025751,10.025751,0.34584793
1,patches\real\001_168.png,patches\mask\001_168.png,1,1,10.175731,10.175731,0.37068382
1,patches\real\001_169.png,patches\mask\001_169.png,1,1,10.865978,10.865978,0.3503796
1,patches\real\001_170.png,patches\mask\001_170.png,1,1,7.055837,7.055837,0.28387222
1,patches\real\001_171.png,patches\mask\001_171.png,1,1,4.4773383,4.4773383,0.2061203
1,patches\real\001_172.png,patches\mask\001_172.png,1,1,9.846734,9.846734,0.25150874
1,patches\real\001_173.png,patches\mask\001_173.png,0,0,-6.2929273,6.2929273,0.1272963
1,patches\real\001_174.png,patches\mask\001_174.png,0,0,-6.396214,6.396214,0.1269074
1,patches\real\001_175.png,patches\mask\001_175.png,0,0,-6.740685,6.740685,0.13198379
1,patches\real\001_176.png,patches\mask\001_176.png,0,0,-6.0047393,6.0047393,0.12954082
1,patches\real\001_177.png,patches\mask\001_177.png,0,0,-5.9201837,5.9201837,0.13084912
1,patches\real\001_178.png,patches\mask\001_178.png,0,0,-5.9826856,5.9826856,0.13354495
1,patches\real\001_179.png,patches\mask\001_179.png,0,0,-6.086643,6.086643,0.13533354
1,patches\real\001_180.png,patches\mask\001_180.png,1,1,6.1982656,6.1982656,0.3381965
1,patches\real\001_181.png,patches\mask\001_181.png,1,1,5.410499,5.410499,0.1865125
1,patches\real\001_182.png,patches\mask\001_182.png,1,1,8.024452,8.024452,0.25820184
1,patches\real\001_183.png,patches\mask\001_183.png,1,1,6.9945292,6.9945292,0.29349023
1,patches\real\001_184.png,patches\mask\001_184.png,1,1,6.538575,6.538575,0.28963232
1,patches\real\001_185.png,patches\mask\001_185.png,1,1,6.518782,6.518782,0.25942332
1,patches\real\001_186.png,patches\mask\001_186.png,1,1,5.2805333,5.2805333,0.19146082
1,patches\real\001_187.png,patches\mask\001_187.png,1,1,4.570043,4.570043,0.21550383
1,patches\real\001_188.png,patches\mask\001_188.png,1,1,3.556309,3.556309,0.18469517
1,patches\real\001_189.png,patches\mask\001_189.png,0,0,-6.196243,6.196243,0.12730679
1,patches\real\001_190.png,patches\mask\001_190.png,0,0,-6.377558,6.377558,0.12837316
1,patches\real\001_191.png,patches\mask\001_191.png,0,0,-6.493956,6.493956,0.1339605
1,patches\real\001_192.png,patches\mask\001_192.png,0,0,-6.0960836,6.0960836,0.147078
1,patches\real\001_193.png,patches\mask\001_193.png,0,0,-5.9379954,5.9379954,0.14227681
1,patches\real\001_194.png,patches\mask\001_194.png,0,0,-5.905297,5.905297,0.14074528
1,patches\real\001_195.png,patches\mask\001_195.png,0,0,-6.0951753,6.0951753,0.17535001
1,patches\real\001_196.png,patches\mask\001_196.png,1,1,3.0285823,3.0285823,0.20440449
1,patches\real\001_197.png,patches\mask\001_197.png,1,1,3.8935208,3.8935208,0.21477446
1,patches\real\001_198.png,patches\mask\001_198.png,1,1,1.020543,1.020543,0.14685798
1,patches\real\001_199.png,patches\mask\001_199.png,1,1,0.9387881,0.9387881,0.13392137
1,patches\real\001_200.png,patches\mask\001_200.png,1,1,0.61713856,0.61713856,0.13290867
1,patches\real\001_201.png,patches\mask\001_201.png,1,1,3.6799667,3.6799667,0.19461812
1,patches\real\001_202.png,patches\mask\001_202.png,1,1,4.9274693,4.9274693,0.22753346
1,patches\real\001_203.png,patches\mask\001_203.png,1,1,6.3540006,6.3540006,0.26354334
1,patches\real\001_204.png,patches\mask\001_204.png,1,1,2.4863548,2.4863548,0.22084475
1,patches\real\001_205.png,patches\mask\001_205.png,0,0,-4.4075913,4.4075913,0.11152438
1,patches\real\001_206.png,patches\mask\001_206.png,0,0,-6.023963,6.023963,0.13018131
1,patches\real\001_207.png,patches\mask\001_207.png,0,0,-6.2551312,6.2551312,0.14333823
1,patches\real\001_208.png,patches\mask\001_208.png,0,0,-5.7238073,5.7238073,0.17711818
1,patches\real\001_209.png,patches\mask\001_209.png,0,0,-6.30591,6.30591,0.20661166
1,patches\real\001_210.png,patches\mask\001_210.png,0,0,-6.2940526,6.2940526,0.19189148
1,patches\real\001_211.png,patches\mask\001_211.png,0,0,-6.6521764,6.6521764,0.12974149
1,patches\real\001_212.png,patches\mask\001_212.png,1,1,4.4540563,4.4540563,0.18499511
1,patches\real\001_213.png,patches\mask\001_213.png,1,1,6.8523555,6.8523555,0.2638133
1,patches\real\001_214.png,patches\mask\001_214.png,1,1,4.3133817,4.3133817,0.22466774
1,patches\real\001_215.png,patches\mask\001_215.png,1,1,5.5997877,5.5997877,0.2434232
1,patches\real\001_216.png,patches\mask\001_216.png,1,1,5.153879,5.153879,0.2467815
1,patches\real\001_217.png,patches\mask\001_217.png,1,1,5.6834006,5.6834006,0.2381307
1,patches\real\001_218.png,patches\mask\001_218.png,1,1,6.506883,6.506883,0.2523606
1,patches\real\001_219.png,patches\mask\001_219.png,1,1,7.838428,7.838428,0.26703194
1,patches\real\001_220.png,patches\mask\001_220.png,1,1,6.0210137,6.0210137,0.21764807
1,patches\real\001_221.png,patches\mask\001_221.png,0,0,-6.4581513,6.4581513,0.13241744
1,patches\real\001_222.png,patches\mask\001_222.png,0,0,-5.6085505,5.6085505,0.13469489
1,patches\real\001_223.png,patches\mask\001_223.png,0,0,-6.381248,6.381248,0.18437915
1,patches\real\001_224.png,patches\mask\001_224.png,0,0,-5.451979,5.451979,0.10714861
1,patches\real\001_225.png,patches\mask\001_225.png,0,0,-3.4723244,3.4723244,0.0859238
1,patches\real\001_226.png,patches\mask\001_226.png,0,0,-3.1431365,3.1431365,0.084014244
1,patches\real\001_227.png,patches\mask\001_227.png,0,0,-4.5047326,4.5047326,0.076262295
1,patches\real\001_228.png,patches\mask\001_228.png,1,1,1.6740565,1.6740565,0.15041095
1,patches\real\001_229.png,patches\mask\001_229.png,1,1,9.100116,9.100116,0.2416633
1,patches\real\001_230.png,patches\mask\001_230.png,1,1,6.4740415,6.4740415,0.2586586
1,patches\real\001_231.png,patches\mask\001_231.png,1,1,5.4097667,5.4097667,0.2354682
1,patches\real\001_232.png,patches\mask\001_232.png,1,1,6.2921786,6.2921786,0.2520857
1,patches\real\001_233.png,patches\mask\001_233.png,1,1,7.3203993,7.3203993,0.26887062
1,patches\real\001_234.png,patches\mask\001_234.png,1,1,7.0163584,7.0163584,0.26576257
1,patches\real\001_235.png,patches\mask\001_235.png,1,1,7.0132937,7.0132937,0.23960902
1,patches\real\001_236.png,patches\mask\001_236.png,0,0,-4.653562,4.653562,0.08933376
1,patches\real\001_237.png,patches\mask\001_237.png,0,0,-4.7590284,4.7590284,0.097430386
1,patches\real\001_238.png,patches\mask\001_238.png,0,0,-4.9015555,4.9015555,0.09826092
1,patches\real\001_239.png,patches\mask\001_239.png,0,0,-6.553803,6.553803,0.1313365
1,patches\real\001_240.png,patches\mask\001_240.png,0,0,-3.1241634,3.1241634,0.10413407
1,patches\real\001_241.png,patches\mask\001_241.png,0,0,-3.2233484,3.2233484,0.10452714
1,patches\real\001_242.png,patches\mask\001_242.png,0,0,-4.4993243,4.4993243,0.091899976
1,patches\real\001_243.png,patches\mask\001_243.png,0,0,-2.9652736,2.9652736,0.088737726
1,patches\real\001_244.png,patches\mask\001_244.png,0,0,-3.4301262,3.4301262,0.092660815
1,patches\real\001_245.png,patches\mask\001_245.png,0,0,-4.6651263,4.6651263,0.08777233
1,patches\real\001_246.png,patches\mask\001_246.png,1,1,7.100635,7.100635,0.30669025
1,patches\real\001_247.png,patches\mask\001_247.png,1,1,8.66598,8.66598,0.2622864
1,patches\real\001_248.png,patches\mask\001_248.png,1,1,4.5920677,4.5920677,0.20689161
1,patches\real\001_249.png,patches\mask\001_249.png,1,1,6.6402583,6.6402583,0.2383911
1,patches\real\001_250.png,patches\mask\001_250.png,1,1,5.456945,5.456945,0.18998271
1,patches\real\001_251.png,patches\mask\001_251.png,0,0,-6.3066573,6.3066573,0.121420056
1,patches\real\001_252.png,patches\mask\001_252.png,0,0,-4.9627604,4.9627604,0.10298277
1,patches\real\001_253.png,patches\mask\001_253.png,0,0,-3.6554053,3.6554053,0.09222311
1,patches\real\001_254.png,patches\mask\001_254.png,0,0,-4.8516192,4.8516192,0.11307811
1,patches\real\001_255.png,patches\mask\001_255.png,0,0,-4.461724,4.461724,0.11502189
2,patches\real\002_000.png,patches\mask\002_000.png,0,0,-5.1582565,5.1582565,0.13391767
2,patches\real\002_001.png,patches\mask\002_001.png,0,0,-5.8371515,5.8371515,0.12317637
2,patches\real\002_002.png,patches\mask\002_002.png,0,0,-6.286438,6.286438,0.12680557
2,patches\real\002_003.png,patches\mask\002_003.png,0,0,-6.7349257,6.7349257,0.13058837
2,patches\real\002_004.png,patches\mask\002_004.png,0,0,-6.8106666,6.8106666,0.13036543
2,patches\real\002_005.png,patches\mask\002_005.png,0,0,-6.7173705,6.7173705,0.12804711
2,patches\real\002_006.png,patches\mask\002_006.png,0,0,-6.8092427,6.8092427,0.13699992
2,patches\real\002_007.png,patches\mask\002_007.png,0,0,-4.4236465,4.4236465,0.22696637
2,patches\real\002_008.png,patches\mask\002_008.png,0,0,-4.0837827,4.0837827,0.18459822
2,patches\real\002_009.png,patches\mask\002_009.png,0,0,-5.7340045,5.7340045,0.16035874
2,patches\real\002_010.png,patches\mask\002_010.png,0,0,-6.5306168,6.5306168,0.12746291
2,patches\real\002_011.png,patches\mask\002_011.png,0,0,-6.490209,6.490209,0.12177991
2,patches\real\002_012.png,patches\mask\002_012.png,0,0,-6.9202437,6.9202437,0.13218506
2,patches\real\002_013.png,patches\mask\002_013.png,0,0,-6.872989,6.872989,0.13242099
2,patches\real\002_014.png,patches\mask\002_014.png,0,0,-6.4555984,6.4555984,0.12668811
2,patches\real\002_015.png,patches\mask\002_015.png,0,0,-5.697494,5.697494,0.11633091
2,patches\real\002_016.png,patches\mask\002_016.png,0,0,-6.4861693,6.4861693,0.13211592
2,patches\real\002_017.png,patches\mask\002_017.png,0,0,-6.4225335,6.4225335,0.12101822
2,patches\real\002_018.png,patches\mask\002_018.png,0,0,-6.441343,6.441343,0.121443205
2,patches\real\002_019.png,patches\mask\002_019.png,0,0,-11.042024,11.042024,0.21504469
2,patches\real\002_020.png,patches\mask\002_020.png,0,0,-12.317674,12.317674,0.34760895
2,patches\real\002_021.png,patches\mask\002_021.png,0,0,-14.26867,14.26867,0.32122466
2,patches\real\002_022.png,patches\mask\002_022.png,0,0,-3.7708712,3.7708712,0.10122279
2,patches\real\002_023.png,patches\mask\002_023.png,0,0,-3.5220337,3.5220337,0.100093536
2,patches\real\002_024.png,patches\mask\002_024.png,0,0,-2.3349576,2.3349576,0.09486929
2,patches\real\002_025.png,patches\mask\002_025.png,0,0,-4.019472,4.019472,0.08328088
2,patches\real\002_026.png,patches\mask\002_026.png,0,0,-8.04888,8.04888,0.19125083
2,patches\real\002_027.png,patches\mask\002_027.png,0,0,-9.518065,9.518065,0.20013276
2,patches\real\002_028.png,patches\mask\002_028.png,0,0,-5.7193713,5.7193713,0.18439676
2,patches\real\002_029.png,patches\mask\002_029.png,0,0,-5.2184925,5.2184925,0.109093904
2,patches\real\002_030.png,patches\mask\002_030.png,0,0,-6.4046044,6.4046044,0.120803624
2,patches\real\002_031.png,patches\mask\002_031.png,0,0,-6.4215007,6.4215007,0.12100126
2,patches\real\002_032.png,patches\mask\002_032.png,0,0,-6.5685544,6.5685544,0.124989554
2,patches\real\002_033.png,patches\mask\002_033.png,0,0,-6.408227,6.408227,0.12057946
2,patches\real\002_034.png,patches\mask\002_034.png,0,0,-14.183526,14.183526,0.33774102
2,patches\real\002_035.png,patches\mask\002_035.png,0,0,-4.8250556,4.8250556,0.11355496
2,patches\real\002_036.png,patches\mask\002_036.png,0,0,-5.444732,5.444732,0.12268766
2,patches\real\002_037.png,patches\mask\002_037.png,0,0,-4.0819783,4.0819783,0.1060182
2,patches\real\002_038.png,patches\mask\002_038.png,0,0,-3.2846212,3.2846212,0.07926362
2,patches\real\002_039.png,patches\mask\002_039.png,0,0,-3.3210502,3.3210502,0.108382754
2,patches\real\002_040.png,patches\mask\002_040.png,0,0,-2.4352484,2.4352484,0.11494958
2,patches\real\002_041.png,patches\mask\002_041.png,0,0,-0.057879224,0.057879224,0.14403689
