image_id,image_patch,mask_patch,label_vrai,label_rgb,moyenne_R,moyenne_G,moyenne_B
1,patches\real\001_033.png,patches\mask\001_033.png,0,1,139.96,116.65,66.27
1,patches\real\001_034.png,patches\mask\001_034.png,0,1,140.25,116.99,66.48
1,patches\real\001_035.png,patches\mask\001_035.png,0,1,140.32,117.38,66.51
1,patches\real\001_036.png,patches\mask\001_036.png,0,1,140.77,117.62,66.77
1,patches\real\001_037.png,patches\mask\001_037.png,0,1,141.3,118.33,67.3
1,patches\real\001_038.png,patches\mask\001_038.png,0,1,140.77,117.66,66.75
1,patches\real\001_039.png,patches\mask\001_039.png,0,1,140.12,116.65,66.23
1,patches\real\001_040.png,patches\mask\001_040.png,0,1,137.86,114.14,64.12
1,patches\real\001_041.png,patches\mask\001_041.png,0,1,125.91,100.93,53.94
1,patches\real\001_042.png,patches\mask\001_042.png,0,1,119.63,97.31,59.93
1,patches\real\001_043.png,patches\mask\001_043.png,0,1,120.0,103.96,79.93
1,patches\real\001_044.png,patches\mask\001_044.png,0,0,124.3,115.73,103.39
1,patches\real\001_045.png,patches\mask\001_045.png,0,0,112.27,105.19,97.1
1,patches\real\001_046.png,patches\mask\001_046.png,0,0,114.6,111.49,105.68
1,patches\real\001_047.png,patches\mask\001_047.png,0,0,128.21,127.93,124.09
1,patches\real\001_048.png,patches\mask\001_048.png,0,1,140.23,116.88,66.66
1,patches\real\001_049.png,patches\mask\001_049.png,0,1,140.83,117.75,67.07
1,patches\real\001_050.png,patches\mask\001_050.png,0,1,140.93,117.65,67.26
1,patches\real\001_051.png,patches\mask\001_051.png,0,1,141.41,118.18,67.53
1,patches\real\001_052.png,patches\mask\001_052.png,0,1,141.34,118.2,67.42
1,patches\real\001_053.png,patches\mask\001_053.png,0,1,141.22,118.05,67.52
1,patches\real\001_054.png,patches\mask\001_054.png,0,1,132.01,107.73,58.9
1,patches\real\001_055.png,patches\mask\001_055.png,0,1,118.62,92.85,47.55
1,patches\real\001_056.png,patches\mask\001_056.png,0,1,108.7,84.51,48.18
1,patches\real\001_057.png,patches\mask\001_057.png,1,1,120.66,91.61,71.59
1,patches\real\001_058.png,patches\mask\001_058.png,1,1,125.06,107.58,99.07
1,patches\real\001_059.png,patches\mask\001_059.png,0,0,126.42,122.86,118.77
1,patches\real\001_060.png,patches\mask\001_060.png,0,0,123.6,121.77,117.84
1,patches\real\001_061.png,patches\mask\001_061.png,0,0,121.66,117.68,114.05
1,patches\real\001_062.png,patches\mask\001_062.png,0,0,124.04,121.39,118.19
1,patches\real\001_063.png,patches\mask\001_063.png,0,0,130.87,129.73,126.04
1,patches\real\001_064.png,patches\mask\001_064.png,0,1,140.81,117.3,67.8
1,patches\real\001_065.png,patches\mask\001_065.png,0,1,140.61,117.29,67.43
1,patches\real\001_066.png,patches\mask\001_066.png,0,1,140.93,117.37,67.55
1,patches\real\001_067.png,patches\mask\001_067.png,0,1,141.43,117.97,67.77
1,patches\real\001_068.png,patches\mask\001_068.png,0,1,141.64,118.34,68.01
1,patches\real\001_069.png,patches\mask\001_069.png,0,1,132.25,108.16,60.25
1,patches\real\001_070.png,patches\mask\001_070.png,0,1,107.72,81.68,41.95
1,patches\real\001_071.png,patches\mask\001_071.png,0,1,103.97,83.18,56.61
1,patches\real\001_072.png,patches\mask\001_072.png,1,1,115.4,88.34,72.43
1,patches\real\001_073.png,patches\mask\001_073.png,1,1,132.05,87.56,76.79
1,patches\real\001_074.png,patches\mask\001_074.png,1,1,122.89,105.95,101.38
1,patches\real\001_075.png,patches\mask\001_075.png,0,0,128.99,128.24,126.13
1,patches\real\001_076.png,patches\mask\001_076.png,0,0,125.48,124.46,123.04
1,patches\real\001_077.png,patches\mask\001_077.png,0,0,130.0,128.95,127.81
1,patches\real\001_078.png,patches\mask\001_078.png,0,0,133.81,132.27,129.96
1,patches\real\001_079.png,patches\mask\001_079.png,0,0,133.29,131.98,130.49
1,patches\real\001_080.png,patches\mask\001_080.png,0,1,138.91,116.64,67.35
1,patches\real\001_081.png,patches\mask\001_081.png,0,1,139.36,116.67,67.3
1,patches\real\001_082.png,patches\mask\001_082.png,0,1,139.65,116.95,67.36
1,patches\real\001_083.png,patches\mask\001_083.png,0,1,137.34,114.41,65.65
1,patches\real\001_084.png,patches\mask\001_084.png,0,1,117.09,92.66,49.88
1,patches\real\001_085.png,patches\mask\001_085.png,0,1,108.61,86.65,55.53
1,patches\real\001_086.png,patches\mask\001_086.png,1,1,99.51,81.2,63.07
1,patches\real\001_087.png,patches\mask\001_087.png,1,1,117.23,88.57,72.04
1,patches\real\001_088.png,patches\mask\001_088.png,1,1,127.3,88.62,73.26
1,patches\real\001_089.png,patches\mask\001_089.png,1,1,120.82,93.73,84.33
1,patches\real\001_090.png,patches\mask\001_090.png,1,0,123.7,120.58,118.67
1,patches\real\001_091.png,patches\mask\001_091.png,1,0,126.23,121.21,116.34
1,patches\real\001_092.png,patches\mask\001_092.png,0,0,126.04,123.53,120.84
1,patches\real\001_093.png,patches\mask\001_093.png,0,0,137.5,137.11,136.51
1,patches\real\001_094.png,patches\mask\001_094.png,0,0,130.52,130.54,131.01
1,patches\real\001_095.png,patches\mask\001_095.png,0,0,134.59,134.66,135.03
1,patches\real\001_096.png,patches\mask\001_096.png,0,1,132.64,111.37,64.25
1,patches\real\001_097.png,patches\mask\001_097.png,0,1,133.67,112.18,64.55
1,patches\real\001_098.png,patches\mask\001_098.png,0,1,124.32,101.84,56.82
1,patches\real\001_099.png,patches\mask\001_099.png,0,1,101.16,77.04,39.63
1,patches\real\001_100.png,patches\mask\001_100.png,0,1,110.77,94.75,73.22
1,patches\real\001_101.png,patches\mask\001_101.png,1,1,116.87,96.21,80.68
1,patches\real\001_102.png,patches\mask\001_102.png,1,1,117.53,82.82,63.54
1,patches\real\001_103.png,patches\mask\001_103.png,1,1,131.31,96.12,78.54
1,patches\real\001_104.png,patches\mask\001_104.png,1,1,138.24,100.02,84.88
1,patches\real\001_105.png,patches\mask\001_105.png,1,1,145.61,104.34,91.23
1,patches\real\001_106.png,patches\mask\001_106.png,1,1,135.78,95.02,83.54
1,patches\real\001_107.png,patches\mask\001_107.png,1,1,125.97,86.68,73.04
1,patches\real\001_108.png,patches\mask\001_108.png,1,1,121.18,83.42,69.84
1,patches\real\001_109.png,patches\mask\001_109.png,1,0,122.45,114.79,111.75
1,patches\real\001_110.png,patches\mask\001_110.png,0,0,138.64,139.14,140.85
1,patches\real\001_111.png,patches\mask\001_111.png,0,0,140.27,140.31,141.03
1,patches\real\001_112.png,patches\mask\001_112.png,0,1,120.95,98.69,54.55
1,patches\real\001_113.png,patches\mask\001_113.png,0,1,99.83,76.74,41.29
1,patches\real\001_114.png,patches\mask\001_114.png,0,0,77.6,53.88,27.14
1,patches\real\001_115.png,patches\mask\001_115.png,1,1,97.36,77.4,57.55
1,patches\real\001_116.png,patches\mask\001_116.png,1,1,117.97,85.78,67.84
1,patches\real\001_117.png,patches\mask\001_117.png,1,1,129.61,93.46,75.16
1,patches\real\001_118.png,patches\mask\001_118.png,1,1,135.04,99.43,82.71
1,patches\real\001_119.png,patches\mask\001_119.png,1,1,135.44,99.67,84.85
1,patches\real\001_120.png,patches\mask\001_120.png,1,1,140.31,101.22,87.95
1,patches\real\001_121.png,patches\mask\001_121.png,1,1,144.65,104.34,92.71
1,patches\real\001_122.png,patches\mask\001_122.png,1,1,134.43,94.61,83.89
1,patches\real\001_123.png,patches\mask\001_123.png,1,1,125.4,88.64,75.37
1,patches\real\001_124.png,patches\mask\001_124.png,1,1,117.48,82.11,69.47
1,patches\real\001_125.png,patches\mask\001_125.png,1,0,126.63,120.92,120.96
1,patches\real\001_126.png,patches\mask\001_126.png,0,0,137.02,137.46,140.0
1,patches\real\001_127.png,patches\mask\001_127.png,0,0,139.55,139.41,140.45
1,patches\real\001_128.png,patches\mask\001_128.png,0,0,89.36,65.3,34.24
1,patches\real\001_129.png,patches\mask\001_129.png,0,0,60.07,36.51,16.26
1,patches\real\001_130.png,patches\mask\001_130.png,1,0,90.41,66.94,48.91
1,patches\real\001_131.png,patches\mask\001_131.png,1,1,105.48,73.9,57.82
1,patches\real\001_132.png,patches\mask\001_132.png,1,1,118.76,83.62,68.82
1,patches\real\001_133.png,patches\mask\001_133.png,1,1,126.83,92.56,78.39
1,patches\real\001_134.png,patches\mask\001_134.png,1,1,128.55,92.87,80.21
1,patches\real\001_135.png,patches\mask\001_135.png,1,1,128.54,94.31,81.98
1,patches\real\001_136.png,patches\mask\001_136.png,1,1,134.96,98.58,87.1
1,patches\real\001_137.png,patches\mask\001_137.png,1,1,144.44,105.83,96.19
1,patches\real\001_138.png,patches\mask\001_138.png,1,1,134.41,96.55,88.74
1,patches\real\001_139.png,patches\mask\001_139.png,1,1,122.22,85.81,75.66
1,patches\real\001_140.png,patches\mask\001_140.png,1,1,109.48,80.18,71.01
1,patches\real\001_141.png,patches\mask\001_141.png,0,0,127.32,127.04,130.14
1,patches\real\001_142.png,patches\mask\001_142.png,0,0,129.7,130.13,132.92
1,patches\real\001_143.png,patches\mask\001_143.png,0,0,125.96,126.75,130.57
1,patches\real\001_144.png,patches\mask\001_144.png,0,0,44.82,26.04,9.37
1,patches\real\001_145.png,patches\mask\001_145.png,1,0,51.98,30.83,13.35
1,patches\real\001_146.png,patches\mask\001_146.png,1,1,100.61,69.27,53.61
1,patches\real\001_147.png,patches\mask\001_147.png,1,1,99.64,69.19,56.45
1,patches\real\001_148.png,patches\mask\001_148.png,1,1,100.55,69.97,59.11
1,patches\real\001_149.png,patches\mask\001_149.png,1,1,101.77,72.28,62.84
1,patches\real\001_150.png,patches\mask\001_150.png,1,1,96.7,69.87,62.23
1,patches\real\001_151.png,patches\mask\001_151.png,1,1,102.28,74.13,65.58
1,patches\real\001_152.png,patches\mask\001_152.png,1,1,110.05,82.61,75.62
1,patches\real\001_153.png,patches\mask\001_153.png,1,1,114.06,83.24,76.7
1,patches\real\001_154.png,patches\mask\001_154.png,1,1,111.05,81.19,76.25
1,patches\real\001_155.png,patches\mask\001_155.png,1,1,104.46,78.72,73.71
1,patches\real\001_156.png,patches\mask\001_156.png,1,0,88.7,84.16,85.38
1,patches\real\001_157.png,patches\mask\001_157.png,0,0,108.2,109.27,113.27
1,patches\real\001_158.png,patches\mask\001_158.png,0,0,107.12,107.79,111.18
1,patches\real\001_159.png,patches\mask\001_159.png,0,0,119.27,119.74,122.97
1,patches\real\001_160.png,patches\mask\001_160.png,0,0,28.75,18.25,11.93
1,patches\real\001_161.png,patches\mask\001_161.png,0,0,33.15,18.1,6.25
1,patches\real\001_162.png,patches\mask\001_162.png,1,0,83.54,57.9,45.84
1,patches\real\001_163.png,patches\mask\001_163.png,1,0,90.86,62.82,52.73
1,patches\real\001_164.png,patches\mask\001_164.png,1,1,97.89,69.46,59.4
1,patches\real\001_165.png,patches\mask\001_165.png,1,0,91.02,65.1,56.59
1,patches\real\001_166.png,patches\mask\001_166.png,1,0,86.07,62.92,55.86
1,patches\real\001_167.png,patches\mask\001_167.png,1,0,81.13,61.7,55.14
1,patches\real\001_168.png,patches\mask\001_168.png,0,0,115.79,116.79,120.21
1,patches\real\001_169.png,patches\mask\001_169.png,0,0,93.45,94.32,97.64
1,patches\real\001_170.png,patches\mask\001_170.png,0,0,59.49,60.39,63.92
1,patches\real\001_171.png,patches\mask\001_171.png,0,0,93.74,95.76,100.14
1,patches\real\001_172.png,patches\mask\001_172.png,0,0,88.81,89.55,92.81
1,patches\real\001_173.png,patches\mask\001_173.png,0,0,89.86,87.19,87.8
1,patches\real\001_174.png,patches\mask\001_174.png,0,0,102.01,98.05,97.47
1,patches\real\001_175.png,patches\mask\001_175.png,0,0,114.08,112.76,113.15
1,patches\real\001_176.png,patches\mask\001_176.png,0,0,29.34,23.16,21.46
1,patches\real\001_177.png,patches\mask\001_177.png,0,0,22.98,14.03,10.16
1,patches\real\001_178.png,patches\mask\001_178.png,1,0,51.68,32.07,20.96
1,patches\real\001_179.png,patches\mask\001_179.png,1,0,78.26,54.0,44.62
1,patches\real\001_180.png,patches\mask\001_180.png,1,0,78.25,54.02,45.72
1,patches\real\001_181.png,patches\mask\001_181.png,1,0,73.47,51.11,45.01
1,patches\real\001_182.png,patches\mask\001_182.png,1,0,77.17,55.4,48.64
1,patches\real\001_183.png,patches\mask\001_183.png,1,0,69.41,59.77,55.54
1,patches\real\001_184.png,patches\mask\001_184.png,0,0,91.76,78.5,58.74
1,patches\real\001_185.png,patches\mask\001_185.png,0,0,44.21,27.55,13.44
1,patches\real\001_186.png,patches\mask\001_186.png,0,0,70.87,61.14,53.45
1,patches\real\001_187.png,patches\mask\001_187.png,0,0,90.09,88.41,87.9
1,patches\real\001_188.png,patches\mask\001_188.png,0,0,81.16,78.2,78.27
1,patches\real\001_189.png,patches\mask\001_189.png,0,0,98.07,96.29,97.77
1,patches\real\001_190.png,patches\mask\001_190.png,0,0,105.41,103.96,104.33
1,patches\real\001_191.png,patches\mask\001_191.png,0,0,111.46,109.64,108.64
1,patches\real\001_192.png,patches\mask\001_192.png,0,0,27.73,22.84,21.52
1,patches\real\001_193.png,patches\mask\001_193.png,0,0,28.01,21.4,19.69
1,patches\real\001_194.png,patches\mask\001_194.png,0,0,54.3,40.77,27.75
1,patches\real\001_195.png,patches\mask\001_195.png,0,0,90.61,69.5,41.57
1,patches\real\001_196.png,patches\mask\001_196.png,1,0,93.68,72.16,44.26
1,patches\real\001_197.png,patches\mask\001_197.png,1,0,56.75,38.29,21.31
1,patches\real\001_198.png,patches\mask\001_198.png,0,0,36.8,25.15,16.36
1,patches\real\001_199.png,patches\mask\001_199.png,0,0,26.79,21.43,14.99
1,patches\real\001_200.png,patches\mask\001_200.png,0,1,97.14,75.45,42.43
1,patches\real\001_201.png,patches\mask\001_201.png,0,0,46.78,26.76,8.66
1,patches\real\001_202.png,patches\mask\001_202.png,0,0,68.04,56.65,47.0
1,patches\real\001_203.png,patches\mask\001_203.png,0,0,87.93,85.93,85.61
1,patches\real\001_204.png,patches\mask\001_204.png,0,0,100.08,99.66,101.06
1,patches\real\001_205.png,patches\mask\001_205.png,0,0,106.19,105.36,106.2
1,patches\real\001_206.png,patches\mask\001_206.png,0,0,114.4,113.98,114.01
1,patches\real\001_207.png,patches\mask\001_207.png,0,0,121.31,121.26,121.59
1,patches\real\001_208.png,patches\mask\001_208.png,0,0,40.37,32.46,28.97
1,patches\real\001_209.png,patches\mask\001_209.png,0,0,33.13,25.38,21.96
1,patches\real\001_210.png,patches\mask\001_210.png,0,0,33.43,25.0,19.25
1,patches\real\001_211.png,patches\mask\001_211.png,0,1,98.19,76.5,47.61
1,patches\real\001_212.png,patches\mask\001_212.png,0,1,100.31,78.28,47.86
1,patches\real\001_213.png,patches\mask\001_213.png,0,0,45.2,27.83,11.4
1,patches\real\001_214.png,patches\mask\001_214.png,0,0,32.64,22.99,15.28
1,patches\real\001_215.png,patches\mask\001_215.png,0,0,35.21,27.45,18.34
1,patches\real\001_216.png,patches\mask\001_216.png,0,0,58.07,39.07,18.66
1,patches\real\001_217.png,patches\mask\001_217.png,0,0,51.2,35.63,22.36
1,patches\real\001_218.png,patches\mask\001_218.png,0,0,112.98,112.25,112.16
1,patches\real\001_219.png,patches\mask\001_219.png,0,0,115.08,115.71,116.73
1,patches\real\001_220.png,patches\mask\001_220.png,0,0,115.09,115.97,117.53
1,patches\real\001_221.png,patches\mask\001_221.png,0,0,122.58,123.34,125.41
1,patches\real\001_222.png,patches\mask\001_222.png,0,0,126.01,127.32,130.11
1,patches\real\001_223.png,patches\mask\001_223.png,0,0,128.7,130.35,132.93
1,patches\real\001_224.png,patches\mask\001_224.png,0,0,54.68,42.37,37.64
1,patches\real\001_225.png,patches\mask\001_225.png,0,0,44.56,33.82,30.51
1,patches\real\001_226.png,patches\mask\001_226.png,0,0,39.92,29.68,25.01
1,patches\real\001_227.png,patches\mask\001_227.png,0,0,93.27,73.78,46.48
1,patches\real\001_228.png,patches\mask\001_228.png,0,0,94.37,73.44,45.57
1,patches\real\001_229.png,patches\mask\001_229.png,0,0,33.83,17.8,4.58
1,patches\real\001_230.png,patches\mask\001_230.png,0,0,32.3,25.31,19.33
1,patches\real\001_231.png,patches\mask\001_231.png,0,0,38.96,29.9,19.91
1,patches\real\001_232.png,patches\mask\001_232.png,0,0,39.57,22.46,7.88
1,patches\real\001_233.png,patches\mask\001_233.png,0,0,64.01,53.53,45.2
1,patches\real\001_234.png,patches\mask\001_234.png,0,0,111.17,111.86,112.66
1,patches\real\001_235.png,patches\mask\001_235.png,0,0,120.73,122.06,124.11
1,patches\real\001_236.png,patches\mask\001_236.png,0,0,115.22,116.61,118.86
1,patches\real\001_237.png,patches\mask\001_237.png,0,0,124.94,125.9,128.34
1,patches\real\001_238.png,patches\mask\001_238.png,0,0,127.18,128.8,131.27
1,patches\real\001_239.png,patches\mask\001_239.png,0,0,132.02,134.11,136.82
1,patches\real\001_240.png,patches\mask\001_240.png,0,0,62.53,50.75,47.16
1,patches\real\001_241.png,patches\mask\001_241.png,0,0,53.54,42.05,40.38
1,patches\real\001_242.png,patches\mask\001_242.png,0,0,51.65,42.08,35.46
1,patches\real\001_243.png,patches\mask\001_243.png,0,0,92.02,72.73,44.54
1,patches\real\001_244.png,patches\mask\001_244.png,0,0,81.5,62.81,37.63
1,patches\real\001_245.png,patches\mask\001_245.png,0,0,27.99,14.27,2.12
1,patches\real\001_246.png,patches\mask\001_246.png,0,0,34.77,31.73,29.82
1,patches\real\001_247.png,patches\mask\001_247.png,0,0,23.82,15.48,8.47
1,patches\real\001_248.png,patches\mask\001_248.png,0,0,31.59,16.02,3.6
1,patches\real\001_249.png,patches\mask\001_249.png,0,0,93.86,90.58,86.46
1,patches\real\001_250.png,patches\mask\001_250.png,0,0,115.42,116.82,117.46
1,patches\real\001_251.png,patches\mask\001_251.png,0,0,118.26,120.55,122.63
1,patches\real\001_252.png,patches\mask\001_252.png,0,0,119.82,122.16,124.49
1,patches\real\001_253.png,patches\mask\001_253.png,0,0,109.12,112.28,115.32
1,patches\real\001_254.png,patches\mask\001_254.png,0,0,113.52,117.03,120.06
1,patches\real\001_255.png,patches\mask\001_255.png,0,0,124.45,128.03,130.69
2,patches\real\002_000.png,patches\mask\002_000.png,0,1,152.95,126.67,69.32
2,patches\real\002_001.png,patches\mask\002_001.png,0,1,152.65,126.3,69.14
2,patches\real\002_002.png,patches\mask\002_002.png,0,1,152.18,125.78,68.88
2,patches\real\002_003.png,patches\mask\002_003.png,0,1,154.14,126.57,69.11
2,patches\real\002_004.png,patches\mask\002_004.png,0,1,152.89,134.55,99.84
2,patches\real\002_005.png,patches\mask\002_005.png,0,0,155.3,149.29,139.18
2,patches\real\002_006.png,patches\mask\002_006.png,0,0,139.64,134.41,126.18
2,patches\real\002_007.png,patches\mask\002_007.png,0,0,137.07,132.03,125.27
2,patches\real\002_008.png,patches\mask\002_008.png,0,0,129.94,126.04,120.1
2,patches\real\002_009.png,patches\mask\002_009.png,0,0,137.31,133.16,127.5
2,patches\real\002_010.png,patches\mask\002_010.png,0,0,142.25,138.23,134.28
2,patches\real\002_011.png,patches\mask\002_011.png,0,0,145.24,140.72,137.29
2,patches\real\002_012.png,patches\mask\002_012.png,0,0,142.91,137.66,134.2
2,patches\real\002_013.png,patches\mask\002_013.png,0,0,143.16,138.97,135.78
2,patches\real\002_014.png,patches\mask\002_014.png,0,0,138.1,134.04,130.06
2,patches\real\002_015.png,patches\mask\002_015.png,0,0,138.13,134.65,128.65
2,patches\real\002_016.png,patches\mask\002_016.png,0,1,154.35,126.95,69.58
2,patches\real\002_017.png,patches\mask\002_017.png,0,1,154.2,126.52,68.89
2,patches\real\002_018.png,patches\mask\002_018.png,0,1,153.54,125.83,68.16
2,patches\real\002_019.png,patches\mask\002_019.png,0,1,153.48,132.47,91.27
2,patches\real\002_020.png,patches\mask\002_020.png,0,0,155.66,151.86,144.62
2,patches\real\002_021.png,patches\mask\002_021.png,0,0,155.46,152.88,148.05
2,patches\real\002_022.png,patches\mask\002_022.png,0,0,150.58,147.91,143.21
2,patches\real\002_023.png,patches\mask\002_023.png,0,0,128.61,126.73,122.68
2,patches\real\002_024.png,patches\mask\002_024.png,0,0,132.84,129.46,125.29
2,patches\real\002_025.png,patches\mask\002_025.png,0,0,140.14,136.92,133.23
2,patches\real\002_026.png,patches\mask\002_026.png,0,0,141.93,138.85,135.7
2,patches\real\002_027.png,patches\mask\002_027.png,0,0,145.32,143.33,140.47
2,patches\real\002_028.png,patches\mask\002_028.png,0,0,144.32,141.7,139.17
2,patches\real\002_029.png,patches\mask\002_029.png,0,0,145.87,141.45,138.57
2,patches\real\002_030.png,patches\mask\002_030.png,0,0,137.85,133.22,129.95
2,patches\real\002_031.png,patches\mask\002_031.png,0,0,139.34,134.82,128.33
2,patches\real\002_032.png,patches\mask\002_032.png,0,1,153.33,126.59,70.52
2,patches\real\002_033.png,patches\mask\002_033.png,0,1,153.0,126.21,70.37
2,patches\real\002_034.png,patches\mask\002_034.png,0,1,153.45,126.86,71.34
2,patches\real\002_035.png,patches\mask\002_035.png,0,0,143.83,133.79,118.38
2,patches\real\002_036.png,patches\mask\002_036.png,0,0,149.67,146.73,141.62
2,patches\real\002_037.png,patches\mask\002_037.png,0,0,152.66,150.99,148.46
2,patches\real\002_038.png,patches\mask\002_038.png,0,0,148.71,147.57,144.85
2,patches\real\002_039.png,patches\mask\002_039.png,0,0,129.75,128.56,125.25
2,patches\real\002_040.png,patches\mask\002_040.png,0,0,137.27,134.54,131.13
2,patches\real\002_041.png,patches\mask\002_041.png,0,0,141.03,137.74,134.37
2,patches\real\002_042.png,patches\mask\002_042.png,1,0,140.41,129.5,124.34
2,patches\real\002_043.png,patches\mask\002_043.png,1,0,138.43,123.71,118.92
2,patches\real\002_044.png,patches\mask\002_044.png,0,0,150.05,147.33,143.66
2,patches\real\002_045.png,patches\mask\002_045.png,0,0,141.31,137.06,133.95
2,patches\real\002_046.png,patches\mask\002_046.png,0,0,143.5,139.13,135.61
2,patches\real\002_047.png,patches\mask\002_047.png,0,0,139.67,135.84,132.42
2,patches\real\002_048.png,patches\mask\002_048.png,0,1,150.8,124.98,70.79
2,patches\real\002_049.png,patches\mask\002_049.png,0,1,151.45,125.32,71.0
2,patches\real\002_050.png,patches\mask\002_050.png,0,1,155.54,136.51,98.63
2,patches\real\002_051.png,patches\mask\002_051.png,0,0,147.8,142.14,134.44
2,patches\real\002_052.png,patches\mask\002_052.png,0,0,141.73,138.49,134.25
2,patches\real\002_053.png,patches\mask\002_053.png,0,0,141.64,138.84,136.07
2,patches\real\002_054.png,patches\mask\002_054.png,0,0,144.28,142.87,139.32
2,patches\real\002_055.png,patches\mask\002_055.png,0,0,139.2,137.9,133.95
2,patches\real\002_056.png,patches\mask\002_056.png,0,0,145.54,144.46,141.55
2,patches\real\002_057.png,patches\mask\002_057.png,0,0,131.34,127.21,124.48
2,patches\real\002_058.png,patches\mask\002_058.png,1,1,139.32,107.96,96.64
2,patches\real\002_059.png,patches\mask\002_059.png,1,1,122.82,90.21,83.78
2,patches\real\002_060.png,patches\mask\002_060.png,0,0,146.06,143.15,140.45
2,patches\real\002_061.png,patches\mask\002_061.png,0,0,145.25,142.61,139.4
2,patches\real\002_062.png,patches\mask\002_062.png,0,0,138.68,135.21,131.7
2,patches\real\002_063.png,patches\mask\002_063.png,0,0,142.7,140.09,136.85
2,patches\real\002_064.png,patches\mask\002_064.png,0,1,148.41,124.21,70.39
2,patches\real\002_065.png,patches\mask\002_065.png,0,1,149.82,124.48,71.44
2,patches\real\002_066.png,patches\mask\002_066.png,0,0,159.38,148.96,131.25
2,patches\real\002_067.png,patches\mask\002_067.png,0,0,158.56,156.27,152.3
2,patches\real\002_068.png,patches\mask\002_068.png,0,0,133.19,128.7,124.72
2,patches\real\002_069.png,patches\mask\002_069.png,0,0,140.57,137.82,135.79
2,patches\real\002_070.png,patches\mask\002_070.png,0,0,142.34,141.36,139.41
2,patches\real\002_071.png,patches\mask\002_071.png,0,0,138.29,136.8,132.21
2,patches\real\002_072.png,patches\mask\002_072.png,0,0,144.71,143.36,140.48
2,patches\real\002_073.png,patches\mask\002_073.png,1,1,137.4,117.18,105.87
2,patches\real\002_074.png,patches\mask\002_074.png,1,1,136.39,91.87,76.16
2,patches\real\002_075.png,patches\mask\002_075.png,1,1,127.77,109.72,101.49
2,patches\real\002_076.png,patches\mask\002_076.png,0,0,144.44,141.6,138.82
2,patches\real\002_077.png,patches\mask\002_077.png,0,0,145.59,142.95,139.98
2,patches\real\002_078.png,patches\mask\002_078.png,0,0,134.04,130.96,127.99
2,patches\real\002_079.png,patches\mask\002_079.png,0,0,147.1,145.53,142.08
2,patches\real\002_080.png,patches\mask\002_080.png,0,1,144.95,121.47,68.36
2,patches\real\002_081.png,patches\mask\002_081.png,0,1,148.96,127.88,84.33
2,patches\real\002_082.png,patches\mask\002_082.png,0,0,158.45,153.3,145.65
