image_id,image_patch,mask_patch,label_hsv,alpha_hsv,alpha_norm,beta_hsv
1,patches\real\001_098.png,patches\mask\001_098.png,1,37.436591790223105,0.22768293723522973,0.7723170627647703
1,patches\real\001_099.png,patches\mask\001_099.png,1,52.27621014957022,0.3279107806432103,0.6720892193567898
1,patches\real\001_100.png,patches\mask\001_100.png,1,14.206476288346597,0.07078507621949556,0.9292149237805044
1,patches\real\001_101.png,patches\mask\001_101.png,1,26.766982202999355,0.1556196312231202,0.8443803687768798
1,patches\real\001_102.png,patches\mask\001_102.png,1,-1.0,-1.0,-1.0
1,patches\real\001_103.png,patches\mask\001_103.png,1,-1.0,-1.0,-1.0
1,patches\real\001_104.png,patches\mask\001_104.png,1,-1.0,-1.0,-1.0
1,patches\real\001_105.png,patches\mask\001_105.png,1,-1.0,-1.0,-1.0
1,patches\real\001_106.png,patches\mask\001_106.png,1,-1.0,-1.0,-1.0
1,patches\real\001_107.png,patches\mask\001_107.png,1,-1.0,-1.0,-1.0
1,patches\real\001_108.png,patches\mask\001_108.png,1,-1.0,-1.0,-1.0
1,patches\real\001_109.png,patches\mask\001_109.png,0,-1.0,-1.0,-1.0
1,patches\real\001_110.png,patches\mask\001_110.png,0,-1.0,-1.0,-1.0
1,patches\real\001_111.png,patches\mask\001_111.png,0,-1.0,-1.0,-1.0
1,patches\real\001_112.png,patches\mask\001_112.png,1,36.539907725959154,0.22162666895371624,0.7783733310462837
1,patches\real\001_113.png,patches\mask\001_113.png,1,49.12194890757117,0.3066066746901208,0.6933933253098792
1,patches\real\001_114.png,patches\mask\001_114.png,1,70.06036570100845,0.4480262387762685,0.5519737612237314
1,patches\real\001_115.png,patches\mask\001_115.png,1,14.632507297130934,0.0736625201133599,0.9263374798866401
1,patches\real\001_116.png,patches\mask\001_116.png,1,-1.0,-1.0,-1.0
1,patches\real\001_117.png,patches\mask\001_117.png,1,-1.0,-1.0,-1.0
1,patches\real\001_118.png,patches\mask\001_118.png,1,-1.0,-1.0,-1.0
1,patches\real\001_119.png,patches\mask\001_119.png,1,-1.0,-1.0,-1.0
1,patches\real\001_120.png,patches\mask\001_120.png,1,-1.0,-1.0,-1.0
1,patches\real\001_121.png,patches\mask\001_121.png,1,-1.0,-1.0,-1.0
1,patches\real\001_122.png,patches\mask\001_122.png,1,-1.0,-1.0,-1.0
1,patches\real\001_123.png,patches\mask\001_123.png,1,-1.0,-1.0,-1.0
1,patches\real\001_124.png,patches\mask\001_124.png,1,-1.0,-1.0,-1.0
1,patches\real\001_125.png,patches\mask\001_125.png,0,-1.0,-1.0,-1.0
1,patches\real\001_126.png,patches\mask\001_126.png,0,-1.0,-1.0,-1.0
1,patches\real\001_127.png,patches\mask\001_127.png,0,-1.0,-1.0,-1.0
1,patches\real\001_128.png,patches\mask\001_128.png,1,61.62104426563847,0.3910264584038108,0.6089735415961892
1,patches\real\001_129.png,patches\mask\001_129.png,0,-1.0,-1.0,-1.0
1,patches\real\001_130.png,patches\mask\001_130.png,1,28.391383366794457,0.1665909528254744,0.8334090471745256
1,patches\real\001_131.png,patches\mask\001_131.png,1,-1.0,-1.0,-1.0
1,patches\real\001_132.png,patches\mask\001_132.png,1,-1.0,-1.0,-1.0
1,patches\real\001_133.png,patches\mask\001_133.png,1,-1.0,-1.0,-1.0
1,patches\real\001_134.png,patches\mask\001_134.png,1,-1.0,-1.0,-1.0
1,patches\real\001_135.png,patches\mask\001_135.png,1,-1.0,-1.0,-1.0
1,patches\real\001_136.png,patches\mask\001_136.png,1,-1.0,-1.0,-1.0
1,patches\real\001_137.png,patches\mask\001_137.png,1,-1.0,-1.0,-1.0
1,patches\real\001_138.png,patches\mask\001_138.png,1,-1.0,-1.0,-1.0
1,patches\real\001_139.png,patches\mask\001_139.png,1,-1.0,-1.0,-1.0
1,patches\real\001_140.png,patches\mask\001_140.png,1,-1.0,-1.0,-1.0
1,patches\real\001_141.png,patches\mask\001_141.png,0,-1.0,-1.0,-1.0
1,patches\real\001_142.png,patches\mask\001_142.png,0,-1.0,-1.0,-1.0
1,patches\real\001_143.png,patches\mask\001_143.png,0,-1.0,-1.0,-1.0
1,patches\real\001_144.png,patches\mask\001_144.png,0,-1.0,-1.0,-1.0
1,patches\real\001_145.png,patches\mask\001_145.png,0,-1.0,-1.0,-1.0
1,patches\real\001_146.png,patches\mask\001_146.png,1,-1.0,-1.0,-1.0
1,patches\real\001_147.png,patches\mask\001_147.png,1,-1.0,-1.0,-1.0
1,patches\real\001_148.png,patches\mask\001_148.png,1,-1.0,-1.0,-1.0
1,patches\real\001_149.png,patches\mask\001_149.png,1,-1.0,-1.0,-1.0
1,patches\real\001_150.png,patches\mask\001_150.png,1,-1.0,-1.0,-1.0
1,patches\real\001_151.png,patches\mask\001_151.png,1,-1.0,-1.0,-1.0
1,patches\real\001_152.png,patches\mask\001_152.png,1,-1.0,-1.0,-1.0
1,patches\real\001_153.png,patches\mask\001_153.png,1,-1.0,-1.0,-1.0
1,patches\real\001_154.png,patches\mask\001_154.png,1,-1.0,-1.0,-1.0
1,patches\real\001_155.png,patches\mask\001_155.png,1,-1.0,-1.0,-1.0
1,patches\real\001_156.png,patches\mask\001_156.png,0,-1.0,-1.0,-1.0
1,patches\real\001_157.png,patches\mask\001_157.png,0,-1.0,-1.0,-1.0
1,patches\real\001_158.png,patches\mask\001_158.png,0,-1.0,-1.0,-1.0
1,patches\real\001_159.png,patches\mask\001_159.png,0,-1.0,-1.0,-1.0
1,patches\real\001_160.png,patches\mask\001_160.png,0,-1.0,-1.0,-1.0
1,patches\real\001_161.png,patches\mask\001_161.png,0,-1.0,-1.0,-1.0
1,patches\real\001_162.png,patches\mask\001_162.png,1,-1.0,-1.0,-1.0
1,patches\real\001_163.png,patches\mask\001_163.png,1,-1.0,-1.0,-1.0
1,patches\real\001_164.png,patches\mask\001_164.png,1,-1.0,-1.0,-1.0
1,patches\real\001_165.png,patches\mask\001_165.png,1,-1.0,-1.0,-1.0
1,patches\real\001_166.png,patches\mask\001_166.png,1,-1.0,-1.0,-1.0
1,patches\real\001_167.png,patches\mask\001_167.png,1,-1.0,-1.0,-1.0
1,patches\real\001_168.png,patches\mask\001_168.png,0,-1.0,-1.0,-1.0
1,patches\real\001_169.png,patches\mask\001_169.png,0,-1.0,-1.0,-1.0
1,patches\real\001_170.png,patches\mask\001_170.png,0,-1.0,-1.0,-1.0
1,patches\real\001_171.png,patches\mask\001_171.png,0,-1.0,-1.0,-1.0
1,patches\real\001_172.png,patches\mask\001_172.png,0,-1.0,-1.0,-1.0
1,patches\real\001_173.png,patches\mask\001_173.png,0,-1.0,-1.0,-1.0
1,patches\real\001_174.png,patches\mask\001_174.png,0,-1.0,-1.0,-1.0
1,patches\real\001_175.png,patches\mask\001_175.png,0,-1.0,-1.0,-1.0
1,patches\real\001_176.png,patches\mask\001_176.png,1,89.44288532397594,0.578937162128907,0.421062837871093
1,patches\real\001_177.png,patches\mask\001_177.png,1,99.53750429461711,0.6471169404057093,0.35288305959429067
1,patches\real\001_178.png,patches\mask\001_178.png,0,91.53465782797127,0.5930651431792759,0.40693485682072406
1,patches\real\001_179.png,patches\mask\001_179.png,1,-1.0,-1.0,-1.0
1,patches\real\001_180.png,patches\mask\001_180.png,1,-1.0,-1.0,-1.0
1,patches\real\001_181.png,patches\mask\001_181.png,1,-1.0,-1.0,-1.0
1,patches\real\001_182.png,patches\mask\001_182.png,1,-1.0,-1.0,-1.0
1,patches\real\001_183.png,patches\mask\001_183.png,0,-1.0,-1.0,-1.0
1,patches\real\001_184.png,patches\mask\001_184.png,1,38.276436881165246,0.2333553110270321,0.7666446889729679
1,patches\real\001_185.png,patches\mask\001_185.png,0,-1.0,-1.0,-1.0
1,patches\real\001_186.png,patches\mask\001_186.png,0,-1.0,-1.0,-1.0
1,patches\real\001_187.png,patches\mask\001_187.png,0,-1.0,-1.0,-1.0
1,patches\real\001_188.png,patches\mask\001_188.png,0,-1.0,-1.0,-1.0
1,patches\real\001_189.png,patches\mask\001_189.png,0,-1.0,-1.0,-1.0
1,patches\real\001_190.png,patches\mask\001_190.png,0,-1.0,-1.0,-1.0
1,patches\real\001_191.png,patches\mask\001_191.png,0,-1.0,-1.0,-1.0
1,patches\real\001_192.png,patches\mask\001_192.png,0,-1.0,-1.0,-1.0
1,patches\real\001_193.png,patches\mask\001_193.png,1,88.8904279183704,0.5752058253116273,0.42479417468837266
1,patches\real\001_194.png,patches\mask\001_194.png,1,58.61678977376069,0.3707355087662828,0.6292644912337172
1,patches\real\001_195.png,patches\mask\001_195.png,1,40.93237897471881,0.25129373382249964,0.7487062661775004
1,patches\real\001_196.png,patches\mask\001_196.png,1,33.15222805901742,0.19874603826952025,0.8012539617304797
1,patches\real\001_197.png,patches\mask\001_197.png,0,-1.0,-1.0,-1.0
1,patches\real\001_198.png,patches\mask\001_198.png,0,-1.0,-1.0,-1.0
1,patches\real\001_199.png,patches\mask\001_199.png,0,-1.0,-1.0,-1.0
1,patches\real\001_200.png,patches\mask\001_200.png,1,43.75995257595616,0.27039136809224146,0.7296086319077586
1,patches\real\001_201.png,patches\mask\001_201.png,0,-1.0,-1.0,-1.0
1,patches\real\001_202.png,patches\mask\001_202.png,0,-1.0,-1.0,-1.0
1,patches\real\001_203.png,patches\mask\001_203.png,0,-1.0,-1.0,-1.0
1,patches\real\001_204.png,patches\mask\001_204.png,0,-1.0,-1.0,-1.0
1,patches\real\001_205.png,patches\mask\001_205.png,0,-1.0,-1.0,-1.0
1,patches\real\001_206.png,patches\mask\001_206.png,0,-1.0,-1.0,-1.0
1,patches\real\001_207.png,patches\mask\001_207.png,0,-1.0,-1.0,-1.0
1,patches\real\001_208.png,patches\mask\001_208.png,1,79.83822329212923,0.5140665880478589,0.4859334119521411
1,patches\real\001_209.png,patches\mask\001_209.png,1,81.30425640332292,0.523968280499881,0.476031719500119
1,patches\real\001_210.png,patches\mask\001_210.png,1,78.33116549757149,0.5038878119511968,0.4961121880488032
1,patches\real\001_211.png,patches\mask\001_211.png,1,29.45018200825841,0.17374215455232933,0.8262578454476707
1,patches\real\001_212.png,patches\mask\001_212.png,1,30.381326975837904,0.1800311742387354,0.8199688257612646
1,patches\real\001_213.png,patches\mask\001_213.png,0,-1.0,-1.0,-1.0
1,patches\real\001_214.png,patches\mask\001_214.png,0,-1.0,-1.0,-1.0
1,patches\real\001_215.png,patches\mask\001_215.png,0,-1.0,-1.0,-1.0
1,patches\real\001_216.png,patches\mask\001_216.png,0,-1.0,-1.0,-1.0
1,patches\real\001_217.png,patches\mask\001_217.png,0,-1.0,-1.0,-1.0
1,patches\real\001_218.png,patches\mask\001_218.png,0,-1.0,-1.0,-1.0
1,patches\real\001_219.png,patches\mask\001_219.png,0,-1.0,-1.0,-1.0
1,patches\real\001_220.png,patches\mask\001_220.png,0,-1.0,-1.0,-1.0
1,patches\real\001_221.png,patches\mask\001_221.png,0,-1.0,-1.0,-1.0
1,patches\real\001_222.png,patches\mask\001_222.png,0,-1.0,-1.0,-1.0
1,patches\real\001_223.png,patches\mask\001_223.png,0,-1.0,-1.0,-1.0
1,patches\real\001_224.png,patches\mask\001_224.png,1,62.867190737033546,0.3994430207690904,0.6005569792309096
1,patches\real\001_225.png,patches\mask\001_225.png,1,72.14017092912258,0.46207339198969477,0.5379266080103052
1,patches\real\001_226.png,patches\mask\001_226.png,1,72.69440071081915,0.4658166995618153,0.5341833004381846
1,patches\real\001_227.png,patches\mask\001_227.png,1,29.161880166549732,0.17179494330030892,0.828205056699691
1,patches\real\001_228.png,patches\mask\001_228.png,1,32.25290281117969,0.1926719312453091,0.8073280687546909
1,patches\real\001_229.png,patches\mask\001_229.png,0,-1.0,-1.0,-1.0
1,patches\real\001_230.png,patches\mask\001_230.png,0,-1.0,-1.0,-1.0
1,patches\real\001_231.png,patches\mask\001_231.png,0,-1.0,-1.0,-1.0
1,patches\real\001_232.png,patches\mask\001_232.png,0,-1.0,-1.0,-1.0
1,patches\real\001_233.png,patches\mask\001_233.png,0,-1.0,-1.0,-1.0
1,patches\real\001_234.png,patches\mask\001_234.png,0,-1.0,-1.0,-1.0
1,patches\real\001_235.png,patches\mask\001_235.png,0,-1.0,-1.0,-1.0
1,patches\real\001_236.png,patches\mask\001_236.png,0,-1.0,-1.0,-1.0
1,patches\real\001_237.png,patches\mask\001_237.png,0,-1.0,-1.0,-1.0
1,patches\real\001_238.png,patches\mask\001_238.png,0,-1.0,-1.0,-1.0
1,patches\real\001_239.png,patches\mask\001_239.png,0,-1.0,-1.0,-1.0
1,patches\real\001_240.png,patches\mask\001_240.png,1,65.81962474723643,0.4193839711683047,0.5806160288316953
1,patches\real\001_241.png,patches\mask\001_241.png,0,-1.0,-1.0,-1.0
1,patches\real\001_242.png,patches\mask\001_242.png,1,67.47607122264901,0.4305717290965118,0.5694282709034881
1,patches\real\001_243.png,patches\mask\001_243.png,1,33.078570081470076,0.1982485470227381,0.8017514529772619
1,patches\real\001_244.png,patches\mask\001_244.png,1,49.53460021626051,0.3093937511329164,0.6906062488670837
1,patches\real\001_245.png,patches\mask\001_245.png,0,-1.0,-1.0,-1.0
1,patches\real\001_246.png,patches\mask\001_246.png,0,-1.0,-1.0,-1.0
1,patches\real\001_247.png,patches\mask\001_247.png,0,-1.0,-1.0,-1.0
1,patches\real\001_248.png,patches\mask\001_248.png,0,-1.0,-1.0,-1.0
1,patches\real\001_249.png,patches\mask\001_249.png,0,-1.0,-1.0,-1.0
1,patches\real\001_250.png,patches\mask\001_250.png,0,-1.0,-1.0,-1.0
1,patches\real\001_251.png,patches\mask\001_251.png,0,-1.0,-1.0,-1.0
1,patches\real\001_252.png,patches\mask\001_252.png,0,-1.0,-1.0,-1.0
1,patches\real\001_253.png,patches\mask\001_253.png,0,-1.0,-1.0,-1.0
1,patches\real\001_254.png,patches\mask\001_254.png,0,-1.0,-1.0,-1.0
1,patches\real\001_255.png,patches\mask\001_255.png,0,-1.0,-1.0,-1.0
2,patches\real\002_000.png,patches\mask\002_000.png,1,53.97311513735495,0.3393717982566978,0.6606282017433023
2,patches\real\002_001.png,patches\mask\002_001.png,1,53.75375522339472,0.3378902257139278,0.6621097742860722
2,patches\real\002_002.png,patches\mask\002_002.png,1,53.466418506730335,0.3359495329854614,0.6640504670145386
2,patches\real\002_003.png,patches\mask\002_003.png,1,55.5853123620843,0.35026069358203976,0.6497393064179602
2,patches\real\002_004.png,patches\mask\002_004.png,1,44.93498482010449,0.2783276198821431,0.7216723801178568
2,patches\real\002_005.png,patches\mask\002_005.png,0,-1.0,-1.0,-1.0
2,patches\real\002_006.png,patches\mask\002_006.png,0,-1.0,-1.0,-1.0
2,patches\real\002_007.png,patches\mask\002_007.png,0,-1.0,-1.0,-1.0
2,patches\real\002_008.png,patches\mask\002_008.png,0,-1.0,-1.0,-1.0
2,patches\real\002_009.png,patches\mask\002_009.png,0,-1.0,-1.0,-1.0
2,patches\real\002_010.png,patches\mask\002_010.png,0,-1.0,-1.0,-1.0
2,patches\real\002_011.png,patches\mask\002_011.png,0,-1.0,-1.0,-1.0
2,patches\real\002_012.png,patches\mask\002_012.png,0,-1.0,-1.0,-1.0
2,patches\real\002_013.png,patches\mask\002_013.png,0,-1.0,-1.0,-1.0
2,patches\real\002_014.png,patches\mask\002_014.png,0,-1.0,-1.0,-1.0
2,patches\real\002_015.png,patches\mask\002_015.png,0,-1.0,-1.0,-1.0
2,patches\real\002_016.png,patches\mask\002_016.png,1,55.34829580584477,0.34865986681489375,0.6513401331851063
2,patches\real\002_017.png,patches\mask\002_017.png,1,55.79301919573614,0.35166356038723035,0.6483364396127697
2,patches\real\002_018.png,patches\mask\002_018.png,1,55.85872457368009,0.35210733920769305,0.647892660792307
2,patches\real\002_019.png,patches\mask\002_019.png,1,42.37893886001125,0.26106390271448027,0.7389360972855197
2,patches\real\002_020.png,patches\mask\002_020.png,0,-1.0,-1.0,-1.0
2,patches\real\002_021.png,patches\mask\002_021.png,0,-1.0,-1.0,-1.0
2,patches\real\002_022.png,patches\mask\002_022.png,0,-1.0,-1.0,-1.0
2,patches\real\002_023.png,patches\mask\002_023.png,0,-1.0,-1.0,-1.0
2,patches\real\002_024.png,patches\mask\002_024.png,0,-1.0,-1.0,-1.0
2,patches\real\002_025.png,patches\mask\002_025.png,0,-1.0,-1.0,-1.0
2,patches\real\002_026.png,patches\mask\002_026.png,0,-1.0,-1.0,-1.0
2,patches\real\002_027.png,patches\mask\002_027.png,0,-1.0,-1.0,-1.0
2,patches\real\002_028.png,patches\mask\002_028.png,0,-1.0,-1.0,-1.0
2,patches\real\002_029.png,patches\mask\002_029.png,0,-1.0,-1.0,-1.0
2,patches\real\002_030.png,patches\mask\002_030.png,0,-1.0,-1.0,-1.0
2,patches\real\002_031.png,patches\mask\002_031.png,0,-1.0,-1.0,-1.0
2,patches\real\002_032.png,patches\mask\002_032.png,1,53.1188909817314,0.333602307233957,0.666397692766043
2,patches\real\002_033.png,patches\mask\002_033.png,1,52.768234511391825,0.3312339483619074,0.6687660516380927
2,patches\real\002_034.png,patches\mask\002_034.png,1,52.54180642547723,0.3297046368803947,0.6702953631196054
2,patches\real\002_035.png,patches\mask\002_035.png,0,-1.0,-1.0,-1.0
2,patches\real\002_036.png,patches\mask\002_036.png,0,-1.0,-1.0,-1.0
2,patches\real\002_037.png,patches\mask\002_037.png,0,-1.0,-1.0,-1.0
2,patches\real\002_038.png,patches\mask\002_038.png,0,-1.0,-1.0,-1.0
2,patches\real\002_039.png,patches\mask\002_039.png,0,-1.0,-1.0,-1.0
2,patches\real\002_040.png,patches\mask\002_040.png,0,-1.0,-1.0,-1.0
2,patches\real\002_041.png,patches\mask\002_041.png,0,-1.0,-1.0,-1.0
2,patches\real\002_042.png,patches\mask\002_042.png,0,-1.0,-1.0,-1.0
2,patches\real\002_043.png,patches\mask\002_043.png,0,-1.0,-1.0,-1.0
2,patches\real\002_044.png,patches\mask\002_044.png,0,-1.0,-1.0,-1.0
